,date,close,ROI,SMA_5,SMA_10,SMA_15,SMA_20,SMA_50,Entry_signal_long_7,Exit_signal_long_7,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
1283,2021-01-10 19:00:00,1841.45,-0.0018105041766270926,1846.0120000000013,1849.6299999999976,1863.5959999999973,1873.6330000000007,1899.1677999999965,0,0,0,0,100056.12748848971,0,0.0,0
1284,2021-01-10 20:00:00,1828.94,-0.006793559423280525,1842.4980000000016,1846.0319999999977,1859.3879999999976,1869.6105000000007,1897.3739999999973,0,0,0,0,100056.12748848971,0,0.0,0
1285,2021-01-10 21:00:00,1835.42,0.0035430358568351306,1839.9220000000016,1843.2839999999967,1855.6779999999967,1865.9715000000006,1895.6033999999966,0,0,0,0,100056.12748848971,0,0.0,0
1286,2021-01-10 22:00:00,1830.86,-0.0024844449771714854,1836.2920000000024,1840.8159999999973,1851.4606666666643,1862.142000000001,1893.8325999999965,0,0,0,0,100056.12748848971,0,0.0,0
1287,2021-01-10 23:00:00,1834.19,0.0018188173863649129,1834.1720000000025,1839.8009999999967,1847.7946666666642,1858.6200000000013,1892.1519999999973,0,0,0,0,100056.12748848971,0,0.0,0
1288,2021-01-11 00:00:00,1840.7,0.003549250622890688,1834.0220000000024,1840.0169999999973,1844.4273333333304,1856.2025000000006,1890.6427999999974,0,0,0,0,100056.12748848971,0,0.0,0
1289,2021-01-11 01:00:00,1846.45,0.0031238115934155712,1837.5240000000024,1840.0109999999966,1843.1959999999976,1853.922000000001,1889.2095999999967,0,0,0,0,100056.12748848971,0,0.0,0
1290,2021-01-11 02:00:00,1846.25,-0.00010831595764848599,1839.6900000000023,1839.8059999999973,1842.0859999999973,1851.681000000001,1887.7777999999973,0,0,0,0,100056.12748848971,0,0.0,0
1291,2021-01-11 03:00:00,1849.42,0.0017169939065673212,1843.4020000000025,1839.8469999999973,1841.6779999999967,1849.4460000000006,1886.3489999999967,0,0,0,0,100056.12748848971,0,0.0,0
1292,2021-01-11 04:00:00,1848.74,-0.00036768284110699767,1846.3120000000024,1840.2419999999972,1841.971333333331,1847.4240000000007,1884.7931999999973,0,0,0,0,100056.12748848971,0,0.0,0
1293,2021-01-11 05:00:00,1851.97,0.0017471358871448124,1848.5660000000016,1841.2939999999976,1842.8666666666645,1845.4620000000007,1883.4147999999973,0,0,0,0,100056.12748848971,0,0.0,0
1294,2021-01-11 06:00:00,1849.26,-0.0014633066410363331,1849.1280000000013,1843.3259999999973,1843.0499999999972,1844.6790000000005,1882.0379999999973,0,0,0,0,100056.12748848971,0,0.0,0
1295,2021-01-11 07:00:00,1843.05,-0.0033580999967555147,1848.4880000000012,1844.0889999999977,1842.6999999999973,1843.686500000001,1880.5815999999973,1,0,1,0,99056.12748848971,-1000,0.5425788774043027,0
1296,2021-01-11 08:00:00,1834.55,-0.004611920457936569,1845.5140000000013,1844.4579999999976,1841.7359999999976,1842.6370000000006,1879.0301999999976,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1297,2021-01-11 09:00:00,1841.44,0.003755689406121476,1844.0540000000005,1845.1829999999973,1841.512666666664,1842.4920000000013,1877.4867999999976,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1298,2021-01-11 10:00:00,1848.77,0.003980580415327006,1843.4140000000016,1845.9899999999973,1842.000666666664,1843.0035000000007,1876.0965999999976,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1299,2021-01-11 11:00:00,1849.05,0.00015145204649580357,1843.3720000000012,1846.2499999999973,1843.3413333333308,1843.1305000000007,1874.810799999998,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1300,2021-01-11 12:00:00,1848.57,-0.0002595927638516793,1844.4760000000012,1846.4819999999966,1844.2179999999973,1843.144000000001,1873.585199999998,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1301,2021-01-11 13:00:00,1847.36,-0.00065456001125197,1847.0380000000016,1846.2759999999973,1845.3179999999973,1843.061500000001,1872.2539999999976,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1302,2021-01-11 14:00:00,1847.21,-8.119695132502437e-05,1848.1920000000016,1846.1229999999966,1846.1859999999967,1843.1825000000006,1870.933999999998,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1303,2021-01-11 15:00:00,1845.65,-0.000844516865976197,1847.5680000000016,1845.490999999997,1846.5159999999973,1843.3925000000006,1869.6169999999972,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1304,2021-01-11 16:00:00,1843.89,-0.0009535935849158683,1846.5360000000005,1844.9539999999965,1846.3453333333307,1844.1400000000006,1868.179599999998,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1305,2021-01-11 17:00:00,1843.41,-0.00026031921643920874,1845.5040000000013,1844.9899999999973,1846.1559999999965,1844.5395000000005,1866.7025999999976,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1306,2021-01-11 18:00:00,1847.03,0.0019637519596833464,1845.4380000000006,1846.2379999999966,1845.9966666666642,1845.3480000000006,1865.3607999999977,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1307,2021-01-11 19:00:00,1845.07,-0.0010611630563661656,1845.0100000000007,1846.6009999999967,1845.7519999999965,1845.892000000001,1863.9831999999985,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1308,2021-01-11 20:00:00,1846.24,0.0006341222826233839,1845.1280000000013,1846.3479999999965,1845.3699999999967,1846.169000000001,1862.6033999999984,0,0,1,0,99056.12748848971,0,0.5425788774043027,0
1309,2021-01-11 21:00:00,1847.49,0.0006770517375855878,1845.8480000000013,1846.1919999999973,1845.2519999999965,1846.221000000001,1861.2201999999988,0,1,0,0,100058.53653870539,1002,0.0,0
1310,2021-01-11 22:00:00,1849.79,0.0012449323135712564,1847.1240000000007,1846.3139999999976,1845.701333333331,1846.3980000000006,1859.9437999999984,0,0,0,0,100058.53653870539,0,0.0,0
1311,2021-01-11 23:00:00,1850.77,0.0005297898680389769,1847.8720000000005,1846.6549999999972,1846.7826666666645,1846.465500000001,1858.7399999999984,1,0,1,0,99058.53653870539,-1000,0.5403156524041345,0
1312,2021-01-12 00:00:00,1858.05,0.003933497949502041,1850.4680000000005,1847.7389999999973,1847.8899999999976,1846.9310000000007,1857.6557999999984,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1313,2021-01-12 01:00:00,1859.91,0.0010010494873657905,1853.2020000000007,1849.1649999999972,1848.6326666666644,1847.3280000000009,1856.6431999999988,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1314,2021-01-12 02:00:00,1859.38,-0.00028496002494737827,1855.5800000000013,1850.7139999999977,1849.321333333331,1847.8340000000005,1855.6429999999993,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1315,2021-01-12 03:00:00,1855.87,-0.0018877260161990208,1856.7960000000005,1851.9599999999973,1849.8079999999973,1848.4750000000006,1854.596399999999,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1316,2021-01-12 04:00:00,1862.8,0.003734097754691801,1859.2020000000007,1853.5369999999973,1850.837333333331,1849.8875000000005,1853.7033999999994,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1317,2021-01-12 05:00:00,1859.97,-0.0015192183809319415,1859.5860000000007,1855.0269999999973,1851.6879999999976,1850.814000000001,1852.810199999999,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1318,2021-01-12 06:00:00,1860.65,0.0003655972945799668,1859.7340000000006,1856.4679999999976,1852.6879999999976,1851.4080000000013,1852.2421999999988,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1319,2021-01-12 07:00:00,1860.37,-0.00015048504554870945,1859.9320000000007,1857.7559999999976,1853.7866666666644,1851.9740000000013,1851.6083999999987,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1320,2021-01-12 08:00:00,1844.46,-0.008552062224181145,1857.6500000000005,1857.2229999999965,1853.8566666666645,1851.7685000000013,1850.6761999999987,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1321,2021-01-12 09:00:00,1841.49,-0.0016102273836244851,1853.3880000000006,1856.2949999999976,1853.4873333333312,1851.4750000000006,1849.623599999999,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1322,2021-01-12 10:00:00,1841.73,0.00013032924425337988,1849.740000000001,1854.6629999999973,1853.2646666666647,1851.2010000000007,1848.6745999999994,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1323,2021-01-12 11:00:00,1843.51,0.0009664826005983953,1846.3120000000006,1853.0229999999967,1853.0826666666644,1851.0940000000005,1847.7205999999987,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1324,2021-01-12 12:00:00,1839.54,-0.00215350065906883,1842.1460000000013,1851.0389999999973,1852.5526666666642,1850.8765000000005,1847.2129999999988,0,0,1,0,99058.53653870539,0,0.5403156524041345,0
1325,2021-01-12 13:00:00,1847.29,0.004213009774182597,1842.7120000000016,1850.1809999999973,1852.3859999999972,1851.0705000000007,1846.9007999999988,0,1,0,0,100056.65624023502,998,0.0,0
1326,2021-01-12 14:00:00,1854.14,0.003708134618820136,1845.2420000000016,1849.3149999999976,1852.6106666666642,1851.4260000000013,1846.8727999999987,0,0,0,0,100056.65624023502,0,0.0,0
1327,2021-01-12 15:00:00,1856.4,0.0012188939346542411,1848.1760000000013,1848.9579999999976,1852.5006666666645,1851.9925000000005,1847.1139999999987,0,0,0,0,100056.65624023502,0,0.0,0
1328,2021-01-12 16:00:00,1854.77,-0.0008780435251024565,1850.4280000000012,1848.3699999999976,1852.1579999999976,1852.4190000000006,1847.438599999999,0,0,0,0,100056.65624023502,0,0.0,0
1329,2021-01-12 17:00:00,1855.01,0.0001293960976294084,1853.5220000000013,1847.8339999999976,1851.8666666666645,1852.7950000000005,1847.6085999999993,0,0,0,0,100056.65624023502,0,0.0,0
1330,2021-01-12 18:00:00,1858.7,0.0019892076053498187,1855.8040000000005,1849.2579999999973,1852.055333333331,1853.2405000000006,1847.816599999999,0,0,0,0,100056.65624023502,0,0.0,0
1331,2021-01-12 19:00:00,1856.82,-0.001011459622316746,1856.3400000000013,1850.7909999999968,1851.6566666666645,1853.5430000000013,1847.972799999999,0,0,0,0,100056.65624023502,0,0.0,0
1332,2021-01-12 20:00:00,1862.32,0.002962053403130049,1857.5240000000013,1852.8499999999967,1851.813333333331,1853.7565000000013,1848.3233999999993,0,0,0,0,100056.65624023502,0,0.0,0
1333,2021-01-12 21:00:00,1859.94,-0.0012779758580694356,1858.5580000000016,1854.4929999999968,1851.7659999999973,1853.7580000000007,1848.6931999999995,1,0,1,0,99056.65624023502,-1000,0.5376517522070604,0
1334,2021-01-12 22:00:00,1859.31,-0.00033872060389050773,1859.4180000000013,1856.4699999999973,1851.6953333333304,1853.7545000000007,1849.3005999999993,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1335,2021-01-12 23:00:00,1859.81,0.0002689169638199207,1859.6400000000006,1857.7219999999973,1852.7186666666644,1853.9515000000006,1849.7883999999995,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1336,2021-01-13 00:00:00,1858.41,-0.0007527650673992968,1859.9580000000005,1858.1489999999976,1853.8466666666645,1853.7320000000007,1850.3393999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1337,2021-01-13 01:00:00,1859.43,0.0005488562803686037,1859.3800000000006,1858.4519999999973,1855.0266666666644,1853.7050000000006,1850.8441999999993,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1338,2021-01-13 02:00:00,1856.98,-0.0013176080841978965,1858.7880000000007,1858.6729999999973,1855.9246666666645,1853.5215000000005,1851.1697999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1339,2021-01-13 03:00:00,1857.41,0.00023155876746128184,1858.4080000000013,1858.9129999999973,1857.1159999999973,1853.3735000000006,1851.3889999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1340,2021-01-13 04:00:00,1855.36,-0.001103687392659758,1857.5180000000007,1858.5789999999965,1857.6539999999973,1853.9185000000007,1851.5711999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1341,2021-01-13 05:00:00,1854.53,-0.0004473525353569929,1856.7420000000016,1858.3499999999967,1857.6799999999976,1854.5705000000007,1851.6733999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1342,2021-01-13 06:00:00,1852.63,-0.0010245183415743544,1855.3820000000005,1857.3809999999976,1857.4286666666642,1855.115500000001,1851.7511999999995,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1343,2021-01-13 07:00:00,1854.73,0.001133523693344074,1854.9320000000007,1856.8599999999976,1857.4259999999967,1855.676500000001,1851.8063999999995,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1344,2021-01-13 08:00:00,1858.15,0.0018439341575324786,1855.0800000000013,1856.7439999999976,1857.6353333333316,1856.6070000000007,1851.9841999999994,0,0,1,0,99056.65624023502,0,0.5376517522070604,0
1345,2021-01-13 09:00:00,1858.47,0.00017221429916847164,1855.7020000000007,1856.6099999999976,1857.6199999999976,1857.1660000000006,1852.2925999999993,0,1,0,0,100055.86589215929,999,0.0,0
1346,2021-01-13 10:00:00,1858.1,-0.0001990884975275886,1856.4160000000006,1856.5789999999965,1857.705333333331,1857.364000000001,1852.7635999999993,0,0,0,0,100055.86589215929,0,0.0,0
1347,2021-01-13 11:00:00,1857.38,-0.0003874925999676204,1857.3660000000007,1856.3739999999973,1857.3759999999972,1857.413000000001,1853.0823999999993,0,0,0,0,100055.86589215929,0,0.0,0
1348,2021-01-13 12:00:00,1855.77,-0.0008668123916485415,1857.5740000000005,1856.2529999999977,1857.097999999998,1857.4630000000006,1853.2223999999994,0,0,0,0,100055.86589215929,0,0.0,0
1349,2021-01-13 13:00:00,1854.5,-0.0006843520479369314,1856.8440000000005,1855.9619999999973,1856.7773333333316,1857.4375000000007,1853.3313999999993,0,0,0,0,100055.86589215929,0,0.0,0
1350,2021-01-13 14:00:00,1853.64,-0.00046373685629541583,1855.8780000000013,1855.7899999999972,1856.3659999999973,1857.1845000000005,1853.4327999999994,0,0,0,0,100055.86589215929,0,0.0,0
1351,2021-01-13 15:00:00,1848.95,-0.0025301568805161656,1854.0480000000007,1855.2319999999972,1855.735333333331,1856.7910000000006,1853.464599999999,0,0,0,0,100055.86589215929,0,0.0,0
1352,2021-01-13 16:00:00,1845.51,-0.00186051542767518,1851.6740000000007,1854.5199999999973,1854.807333333331,1855.9505000000006,1853.4305999999988,0,0,0,0,100055.86589215929,0,0.0,0
1353,2021-01-13 17:00:00,1845.91,0.00021674225552836823,1849.7020000000007,1853.6379999999976,1854.0693333333304,1855.249000000001,1853.435799999999,0,0,0,0,100055.86589215929,0,0.0,0
1354,2021-01-13 18:00:00,1848.33,0.001311006495441136,1848.4680000000005,1852.6559999999972,1853.4639999999977,1854.7000000000005,1853.524599999999,0,0,0,0,100055.86589215929,0,0.0,0
1355,2021-01-13 19:00:00,1849.06,0.0003949511180363352,1847.5520000000006,1851.7149999999976,1853.0439999999976,1854.1625000000006,1853.6375999999989,0,0,0,0,100055.86589215929,0,0.0,0
1356,2021-01-13 20:00:00,1849.38,0.00017306090662283502,1847.6380000000013,1850.8429999999976,1852.7006666666648,1853.7110000000007,1853.6845999999994,0,0,0,0,100055.86589215929,0,0.0,0
1357,2021-01-13 21:00:00,1839.84,-0.005158485546507553,1846.5040000000013,1849.0889999999977,1851.847999999998,1852.7315000000006,1853.5799999999988,0,0,0,0,100055.86589215929,0,0.0,0
1358,2021-01-13 22:00:00,1839.34,-0.0002717627619792662,1845.1900000000005,1847.4459999999976,1850.8219999999976,1851.8495000000007,1853.4419999999984,0,0,0,0,100055.86589215929,0,0.0,0
1359,2021-01-13 23:00:00,1840.34,0.000543673274109091,1843.5920000000006,1846.0299999999972,1849.6346666666643,1850.996,1853.2989999999984,0,0,0,0,100055.86589215929,0,0.0,0
1360,2021-01-14 00:00:00,1844.58,0.002303922101350775,1842.6960000000013,1845.1239999999973,1848.7086666666648,1850.457,1853.1947999999984,0,0,0,0,100055.86589215929,0,0.0,0
1361,2021-01-14 01:00:00,1841.63,-0.0015992800529116558,1841.1460000000013,1844.3919999999976,1847.6106666666647,1849.812,1853.0119999999986,0,0,0,0,100055.86589215929,0,0.0,0
1362,2021-01-14 02:00:00,1841.88,0.0001357493090359263,1841.5540000000005,1844.028999999998,1846.5773333333318,1849.2745,1852.6885999999986,0,0,0,0,100055.86589215929,0,0.0,0
1363,2021-01-14 03:00:00,1843.22,0.0007275175364300779,1842.3300000000013,1843.759999999998,1845.7406666666648,1848.6989999999998,1852.3547999999987,0,0,0,0,100055.86589215929,0,0.0,0
1364,2021-01-14 04:00:00,1841.46,-0.0009548507503174264,1842.5540000000005,1843.0729999999976,1844.871333333332,1847.8645,1851.9963999999984,0,0,0,0,100055.86589215929,0,0.0,0
1365,2021-01-14 05:00:00,1838.93,-0.0013739098324155874,1841.4240000000016,1842.059999999998,1843.8906666666646,1846.8875,1851.6575999999984,0,0,0,0,100055.86589215929,0,0.0,0
1366,2021-01-14 06:00:00,1842.55,0.0019685360508556733,1841.6080000000013,1841.376999999998,1843.463999999998,1846.11,1851.2525999999991,0,0,0,0,100055.86589215929,0,0.0,0
1367,2021-01-14 07:00:00,1840.84,-0.0009280616536865293,1841.4000000000005,1841.4769999999976,1843.1526666666648,1845.283,1850.8699999999985,0,0,0,0,100055.86589215929,0,0.0,0
1368,2021-01-14 08:00:00,1844.09,0.0017654983594446172,1841.5740000000012,1841.951999999998,1843.0313333333315,1844.6989999999998,1850.5387999999987,0,0,0,0,100055.86589215929,0,0.0,0
1369,2021-01-14 09:00:00,1844.29,0.00010845457651198488,1842.1400000000012,1842.346999999998,1842.761999999998,1844.1885,1850.2171999999985,0,0,0,0,100055.86589215929,0,0.0,0
1370,2021-01-14 10:00:00,1847.84,0.0019248599732146765,1843.9220000000016,1842.6729999999984,1842.6806666666648,1843.8985,1850.2847999999985,0,0,0,0,100055.86589215929,0,0.0,0
1371,2021-01-14 11:00:00,1848.14,0.00016235171876366472,1845.0400000000016,1843.3239999999976,1842.597999999998,1843.858,1850.4177999999986,0,0,0,0,100055.86589215929,0,0.0,0
1372,2021-01-14 12:00:00,1855.79,0.004139296806518811,1848.0300000000016,1844.7149999999976,1843.6613333333312,1844.372,1850.6989999999985,1,0,1,0,99055.86589215929,-1000,0.5388540729285103,0
1373,2021-01-14 13:00:00,1849.67,-0.0032977869263224324,1849.1460000000013,1845.3599999999976,1844.3499999999976,1844.5599999999995,1850.8221999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1374,2021-01-14 14:00:00,1844.56,-0.0027626549600739962,1849.2000000000005,1845.6699999999976,1844.6313333333312,1844.3714999999993,1850.9225999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1375,2021-01-14 15:00:00,1847.89,0.0018053085830767035,1849.2100000000007,1846.5659999999973,1844.8519999999976,1844.3129999999994,1850.9345999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1376,2021-01-14 16:00:00,1846.53,-0.0007359745439393661,1848.8880000000013,1846.9639999999977,1845.1786666666644,1844.1704999999995,1850.7823999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1377,2021-01-14 17:00:00,1846.43,-5.4155632456476255e-05,1847.0160000000021,1847.5229999999976,1845.4819999999972,1844.4999999999993,1850.5829999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1378,2021-01-14 18:00:00,1846.98,0.0002978721099635706,1846.4780000000012,1847.8119999999976,1845.7326666666645,1844.882,1850.4271999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1379,2021-01-14 19:00:00,1851.96,0.0026962934086995904,1847.9580000000021,1848.5789999999965,1846.4326666666643,1845.463,1850.3661999999986,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1380,2021-01-14 20:00:00,1852.35,0.00021058770167825538,1848.8500000000024,1849.0299999999966,1847.327333333331,1845.8515,1850.2391999999984,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1381,2021-01-14 21:00:00,1852.56,0.00011336950360352205,1850.0560000000016,1849.4719999999973,1847.9946666666644,1846.398,1850.1539999999984,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1382,2021-01-14 22:00:00,1851.94,-0.0003346720214189025,1851.1580000000024,1849.0869999999973,1848.7346666666642,1846.9010000000005,1849.9463999999984,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1383,2021-01-14 23:00:00,1853.41,0.0007937622169185142,1852.4440000000025,1849.460999999997,1849.3559999999973,1847.4105000000006,1849.8157999999985,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1384,2021-01-15 00:00:00,1849.82,-0.0019369702332457934,1852.0160000000021,1849.986999999997,1849.7246666666642,1847.8285000000005,1849.6259999999984,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1385,2021-01-15 01:00:00,1849.36,-0.0002486728438443331,1851.4180000000024,1850.133999999997,1849.8259999999973,1848.3500000000006,1849.4169999999986,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1386,2021-01-15 02:00:00,1852.43,0.0016600337414025554,1851.392000000002,1850.7239999999967,1850.1119999999976,1848.8440000000005,1849.2973999999986,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1387,2021-01-15 03:00:00,1851.21,-0.0006585943868324673,1851.2460000000012,1851.201999999997,1849.8066666666641,1849.3625000000006,1849.1329999999987,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1388,2021-01-15 04:00:00,1855.24,0.0021769545324408232,1851.6120000000012,1852.0279999999973,1850.1779999999967,1849.9200000000005,1849.098199999999,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1389,2021-01-15 05:00:00,1854.11,-0.0006090856169552739,1852.4700000000016,1852.2429999999968,1850.8146666666642,1850.4110000000005,1849.0321999999987,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1390,2021-01-15 06:00:00,1849.29,-0.002599630011164366,1852.4560000000024,1851.9369999999976,1850.9079999999967,1850.4835000000005,1848.9107999999987,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1391,2021-01-15 07:00:00,1848.01,-0.0006921575307280436,1851.5720000000024,1851.4819999999966,1851.0066666666642,1850.4770000000005,1848.7803999999987,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1392,2021-01-15 08:00:00,1838.61,-0.005086552561945013,1849.0520000000024,1850.1489999999976,1850.4853333333308,1849.6180000000006,1848.4999999999984,0,0,1,0,99055.86589215929,0,0.5388540729285103,0
1393,2021-01-15 09:00:00,1839.44,0.00045142798092046016,1845.892000000002,1848.7519999999965,1849.982666666664,1849.106500000001,1848.1941999999988,0,1,0,0,100047.05562806691,991,0.0,0
1394,2021-01-15 10:00:00,1829.56,-0.0053711999304136854,1840.9820000000016,1846.7259999999976,1848.489333333331,1848.356500000001,1847.6223999999988,0,0,0,0,100047.05562806691,0,0.0,0
1395,2021-01-15 11:00:00,1831.21,0.0009018561840006267,1837.3660000000016,1844.9109999999976,1847.0799999999977,1847.522500000001,1847.0771999999988,0,0,0,0,100047.05562806691,0,0.0,0
1396,2021-01-15 12:00:00,1831.62,0.00022389567553693368,1834.0880000000016,1842.8299999999967,1845.6839999999966,1846.7770000000005,1846.5475999999987,0,0,0,0,100047.05562806691,0,0.0,0
1397,2021-01-15 13:00:00,1828.75,-0.0015669189023923558,1832.1160000000007,1840.5839999999976,1844.1379999999976,1845.8930000000007,1845.9749999999985,0,0,0,0,100047.05562806691,0,0.0,0
1398,2021-01-15 14:00:00,1828.51,-0.00013123718386875982,1829.9300000000005,1837.9109999999966,1842.4779999999976,1844.9695000000006,1845.4297999999985,0,0,0,0,100047.05562806691,0,0.0,0
1399,2021-01-15 15:00:00,1826.18,-0.001274261557224099,1829.2540000000013,1835.1179999999968,1840.9019999999973,1843.6805000000006,1844.863399999998,0,0,0,0,100047.05562806691,0,0.0,0
1400,2021-01-15 16:00:00,1828.45,0.0012430319026601744,1828.7020000000016,1833.0339999999967,1839.5079999999973,1842.4855000000007,1844.3595999999984,0,0,0,0,100047.05562806691,0,0.0,0
1401,2021-01-17 18:00:00,1810.71,-0.009702206787169487,1824.5200000000016,1829.3039999999967,1836.7266666666642,1840.3930000000007,1843.5947999999985,0,0,0,0,100047.05562806691,0,0.0,0
1402,2021-01-17 19:00:00,1821.25,0.005820921075158303,1823.0200000000016,1827.567999999997,1834.7293333333307,1838.858500000001,1843.1095999999984,0,0,0,0,100047.05562806691,0,0.0,0
1403,2021-01-17 20:00:00,1825.21,0.0021743308167467834,1822.3600000000013,1826.1449999999973,1832.7273333333308,1837.4485000000006,1842.6955999999984,0,0,0,0,100047.05562806691,0,0.0,0
1404,2021-01-17 21:00:00,1828.83,0.0019833334246470713,1822.8900000000012,1826.071999999997,1831.0419999999967,1836.3990000000006,1842.3055999999985,0,0,0,0,100047.05562806691,0,0.0,0
1405,2021-01-17 22:00:00,1828.28,-0.00030073872366487286,1822.8560000000016,1825.7789999999966,1829.6413333333303,1835.3450000000007,1841.8899999999985,0,0,0,0,100047.05562806691,0,0.0,0
1406,2021-01-17 23:00:00,1828.92,0.00035005579014169014,1826.4980000000016,1825.508999999997,1828.368666666664,1834.1695000000007,1841.4807999999985,0,0,0,0,100047.05562806691,0,0.0,0
1407,2021-01-18 00:00:00,1838.47,0.005221660870896372,1829.9420000000016,1826.4809999999973,1828.3593333333304,1833.5325000000007,1841.4533999999985,0,0,0,0,100047.05562806691,0,0.0,0
1408,2021-01-18 01:00:00,1838.4,-3.807513856624034e-05,1832.5800000000013,1827.4699999999973,1828.2899999999966,1832.6905000000006,1841.4345999999985,0,0,0,0,100047.05562806691,0,0.0,0
1409,2021-01-18 02:00:00,1834.81,-0.0019527850304613679,1833.7760000000012,1828.3329999999976,1828.6399999999967,1831.725500000001,1841.3239999999985,0,0,0,0,100047.05562806691,0,0.0,0
1410,2021-01-18 03:00:00,1833.89,-0.0005014143153786454,1834.8980000000013,1828.8769999999965,1828.818666666664,1830.9555000000007,1841.1101999999985,0,0,0,0,100047.05562806691,0,0.0,0
1411,2021-01-18 04:00:00,1831.82,-0.0011287481800981158,1835.4780000000005,1830.9879999999976,1828.8319999999976,1830.1460000000006,1840.9139999999984,1,0,1,0,99047.05562806691,-1000,0.5459051653546746,0
1412,2021-01-18 05:00:00,1832.86,0.0005677413719689106,1834.3560000000016,1832.1489999999976,1829.1059999999973,1829.8585000000005,1840.7335999999984,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1413,2021-01-18 06:00:00,1833.71,0.0004637560970288668,1833.4180000000024,1832.9989999999973,1829.4526666666645,1829.5720000000006,1840.5433999999984,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1414,2021-01-18 07:00:00,1836.04,0.0012706480304955914,1833.6640000000016,1833.7199999999973,1830.1099999999976,1829.8960000000006,1840.4349999999986,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1415,2021-01-18 08:00:00,1835.39,-0.000354022788174424,1833.9640000000013,1834.4309999999973,1830.5726666666642,1830.1050000000007,1840.3641999999984,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1416,2021-01-18 09:00:00,1833.92,-0.0008009196955415242,1834.3840000000016,1834.9309999999973,1832.1199999999976,1830.2200000000007,1840.1915999999985,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1417,2021-01-18 10:00:00,1836.81,0.0015758593613679484,1835.1740000000016,1834.7649999999976,1833.1573333333315,1830.6230000000005,1840.1109999999985,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
1418,2021-01-18 11:00:00,1838.3,0.0008111889634747628,1836.0920000000006,1834.7549999999967,1834.029999999998,1831.1125000000006,1839.9951999999985,0,0,1,0,99047.05562806691,0,0.5459051653546746,0
