Date,Open,High,Low,Close
2021-05-13 18:00,1826.23,1827.27,1825.82,1825.95
2021-05-13 17:00,1826.72,1826.82,1826.29,1826.47
2021-05-13 16:00,1827.48,1828.44,1825.87,1826.72
2021-05-13 15:00,1825.68,1827.94,1824.48,1827.49
2021-05-13 14:00,1821.95,1826.38,1821.76,1825.66
2021-05-13 13:00,1826.33,1826.81,1821.95,1821.95
2021-05-13 12:00,1825.35,1828.83,1824.69,1826.32
2021-05-13 11:00,1824.03,1825.99,1821.59,1825.35
2021-05-13 10:00,1821.92,1827.05,1819.68,1824.04
2021-05-13 9:00,1817.29,1822.39,1815.77,1821.94
2021-05-13 8:00,1815.48,1821.21,1813.86,1817.29
2021-05-13 7:00,1813.82,1816.53,1813.47,1815.48
2021-05-13 6:00,1811.48,1814.28,1808.86,1813.83
2021-05-13 5:00,1815.09,1815.62,1810.88,1811.48
2021-05-13 4:00,1814.76,1818.41,1812.7,1815.1
2021-05-13 3:00,1821.74,1822.38,1814.1,1814.77
2021-05-13 2:00,1817.34,1822.21,1817.29,1821.73
2021-05-13 1:00,1819.34,1819.54,1816.06,1817.34
2021-05-13 0:00,1817.4,1819.47,1816.61,1819.34
2021-05-12 23:00,1820.13,1820.36,1816.69,1817.4
2021-05-12 22:00,1822.1,1822.63,1818.65,1820.13
2021-05-12 21:00,1818.83,1823.08,1816.77,1822.11
2021-05-12 20:00,1817.56,1819.16,1813.36,1818.84
2021-05-12 19:00,1816.96,1818.04,1816.41,1817.56
2021-05-12 18:00,1815.78,1817.15,1814.75,1816.96
2021-05-12 17:00,1815.69,1816.11,1815.67,1815.8
2021-05-12 16:00,1820.29,1820.72,1813.4,1815.69
2021-05-12 15:00,1820.58,1821.61,1819.14,1820.27
2021-05-12 14:00,1822.34,1822.59,1819.94,1820.64
2021-05-12 13:00,1820.24,1825.21,1820.13,1822.34
2021-05-12 12:00,1824.3,1824.3,1819.08,1820.24
2021-05-12 11:00,1827.1,1827.36,1820.86,1824.3
2021-05-12 10:00,1833.52,1834.05,1822.77,1827.1
2021-05-12 9:00,1840.21,1843.8,1828.32,1833.51
2021-05-12 8:00,1833.75,1840.84,1821.54,1840.21
2021-05-12 7:00,1834.55,1834.97,1832.88,1833.75
2021-05-12 6:00,1834.95,1835.74,1833.63,1834.55
2021-05-12 5:00,1833.49,1835.28,1832.5,1834.95
2021-05-12 4:00,1833.24,1833.68,1830.18,1833.49
2021-05-12 3:00,1834.86,1835.7,1832.67,1833.23
2021-05-12 2:00,1829.82,1834.85,1828.8,1834.85
2021-05-12 1:00,1830.02,1831.22,1828.61,1829.82
2021-05-12 0:00,1827.13,1830.36,1826.96,1830.02
2021-05-11 23:00,1826.63,1828.97,1826.02,1827.09
2021-05-11 22:00,1830.51,1830.6,1826.49,1826.63
2021-05-11 21:00,1834.44,1834.58,1829.11,1830.49
2021-05-11 20:00,1835.69,1837.01,1833.44,1834.41
2021-05-11 19:00,1837.25,1837.26,1835.53,1835.69
2021-05-11 18:00,1837.32,1837.73,1836.21,1837.25
2021-05-11 17:00,1837.47,1837.61,1837.19,1837.31
2021-05-11 16:00,1837.81,1838.41,1836.74,1837.47
2021-05-11 15:00,1835.69,1838.11,1835.13,1837.82
2021-05-11 14:00,1835.44,1836.16,1833.58,1835.69
2021-05-11 13:00,1835.27,1836.02,1833.83,1835.44
2021-05-11 12:00,1833.53,1836.08,1832.91,1835.27
2021-05-11 11:00,1829.73,1833.61,1828.08,1833.52
2021-05-11 10:00,1829.74,1833.02,1826.56,1829.72
2021-05-11 9:00,1826.98,1830.24,1818.13,1829.72
2021-05-11 8:00,1839.49,1841.79,1826.02,1826.98
2021-05-11 7:00,1839.75,1841.94,1839.19,1839.5
2021-05-11 6:00,1838.53,1841.46,1837.85,1839.75
2021-05-11 5:00,1836.14,1838.77,1834.45,1838.53
2021-05-11 4:00,1835.21,1837.39,1834.43,1836.14
2021-05-11 3:00,1833.82,1835.85,1832.71,1835.2
2021-05-11 2:00,1837.13,1837.65,1833.31,1833.82
2021-05-11 1:00,1836.24,1838.11,1835.69,1837.11
2021-05-11 0:00,1834.77,1836.64,1834.73,1836.24
2021-05-10 23:00,1836.93,1837.15,1834.61,1834.9
2021-05-10 22:00,1836.63,1837.94,1834.93,1836.93
2021-05-10 21:00,1834.16,1838.46,1831.47,1836.62
2021-05-10 20:00,1836.18,1836.27,1832.64,1834.18
2021-05-10 19:00,1835.33,1836.72,1834.88,1836.18
2021-05-10 18:00,1836.05,1838.43,1833.57,1835.33
2021-05-10 17:00,1836.07,1836.22,1835.96,1836.05
2021-05-10 16:00,1838,1838.75,1835.38,1836.07
2021-05-10 15:00,1836.09,1838.77,1834.69,1838
2021-05-10 14:00,1836.69,1837.9,1834.03,1836.1
2021-05-10 13:00,1837.78,1837.8,1835.54,1836.69
2021-05-10 12:00,1841.82,1841.98,1836.14,1837.78
2021-05-10 11:00,1839.48,1841.83,1835.61,1841.81
2021-05-10 10:00,1840.7,1842.93,1836.86,1839.48
2021-05-10 9:00,1842.18,1845.51,1837.78,1840.7
2021-05-10 8:00,1841.19,1842.99,1838.83,1842.18
2021-05-10 7:00,1840.02,1842.09,1837.22,1841.2
2021-05-10 6:00,1836.63,1840.24,1835.88,1840.02
2021-05-10 5:00,1836.09,1837.1,1834.71,1836.63
2021-05-10 4:00,1834.92,1837.22,1834.24,1836.1
2021-05-10 3:00,1835.72,1836.15,1833.56,1834.93
2021-05-10 2:00,1838.84,1839.14,1834.63,1835.72
2021-05-10 1:00,1834.24,1839.2,1833.86,1838.84
2021-05-10 0:00,1832.71,1834.98,1831.92,1834.24
2021-05-09 23:00,1832.96,1833.11,1831.18,1832.7
2021-05-09 22:00,1831.08,1834.11,1831.03,1832.95
2021-05-09 21:00,1833.2,1835.08,1830.06,1831.09
2021-05-09 20:00,1836.39,1836.39,1830.58,1833.19
2021-05-09 19:00,1832.58,1837.03,1832.28,1836.39
2021-05-09 18:00,1831.8,1834.01,1831.62,1832.58
2021-05-07 16:00,1832.17,1832.31,1830.11,1831.24
2021-05-07 15:00,1830.81,1832.32,1829.91,1832.17
2021-05-07 14:00,1830.62,1832.09,1829.75,1830.81
2021-05-07 13:00,1832.74,1832.83,1829.37,1830.62
2021-05-07 12:00,1835.29,1835.3,1829.04,1832.74
2021-05-07 11:00,1832.22,1836.64,1830.94,1835.26
2021-05-07 10:00,1838.79,1842.32,1828.79,1832.21
2021-05-07 9:00,1839.24,1841.3,1825.73,1838.78
2021-05-07 8:00,1820.11,1843.43,1817.4,1839.26
2021-05-07 7:00,1820.88,1821.27,1819.11,1820.13
2021-05-07 6:00,1820.28,1821.18,1819.28,1820.88
2021-05-07 5:00,1820.79,1820.98,1819.86,1820.28
2021-05-07 4:00,1819.1,1823.12,1818.71,1820.78
2021-05-07 3:00,1817.95,1821.53,1817.63,1819.1
2021-05-07 2:00,1818.56,1820.37,1817.38,1817.94
2021-05-07 1:00,1819.3,1821.6,1817.53,1818.56
2021-05-07 0:00,1820.52,1821.33,1818.59,1819.3
2021-05-06 23:00,1817.9,1822.39,1817.83,1820.6
2021-05-06 22:00,1814.54,1818,1813.59,1817.9
2021-05-06 21:00,1814.6,1816.63,1812.86,1814.54
2021-05-06 20:00,1814.84,1815.4,1813.5,1814.6
2021-05-06 19:00,1814.09,1815.74,1814.09,1814.84
2021-05-06 18:00,1814.86,1815.02,1813.93,1814.09
2021-05-06 17:00,1815.22,1815.24,1814.85,1814.85
2021-05-06 16:00,1815.05,1816.08,1814.03,1815.22
2021-05-06 15:00,1814.01,1815.42,1812.93,1815.04
2021-05-06 14:00,1814.75,1815.42,1813.15,1814.02
2021-05-06 13:00,1815.84,1816.25,1814.03,1814.77
2021-05-06 12:00,1814.35,1816.57,1814.13,1815.84
2021-05-06 11:00,1815.69,1818.11,1812.74,1814.35
2021-05-06 10:00,1813.18,1815.69,1809.87,1815.68
2021-05-06 9:00,1793.89,1813.26,1790.87,1813.19
2021-05-06 8:00,1794.13,1796.53,1792,1793.86
2021-05-06 7:00,1792.07,1794.56,1788.4,1794.13
2021-05-06 6:00,1793.44,1793.54,1790.69,1792.07
2021-05-06 5:00,1795.22,1795.8,1792.42,1793.44
2021-05-06 4:00,1791.92,1795.85,1791.48,1795.21
2021-05-06 3:00,1793.65,1795.7,1791.4,1791.92
2021-05-06 2:00,1792.42,1795.08,1790.74,1793.65
2021-05-06 1:00,1788.66,1792.49,1788.55,1792.42
2021-05-06 0:00,1789.85,1789.92,1787.97,1788.66
2021-05-05 23:00,1789.87,1790.24,1788.68,1789.76
2021-05-05 22:00,1786.83,1789.88,1785.73,1789.88
2021-05-05 21:00,1783.12,1787.47,1782.07,1786.83
2021-05-05 20:00,1785.48,1786.48,1783.09,1783.11
2021-05-05 19:00,1785.87,1787.01,1784.76,1785.48
2021-05-05 18:00,1787.08,1787.77,1785.83,1785.86
2021-05-05 17:00,1786.88,1787.11,1786.76,1787.03
2021-05-05 16:00,1786.02,1788.05,1785.91,1786.87
2021-05-05 15:00,1784.46,1786.22,1784.17,1786.03
2021-05-05 14:00,1784.45,1785,1783.08,1784.46
2021-05-05 13:00,1784.28,1785.77,1783.24,1784.45
2021-05-05 12:00,1784.41,1785.41,1782.06,1784.27
2021-05-05 11:00,1782.98,1784.42,1781.24,1784.41
2021-05-05 10:00,1781.56,1784.94,1779.37,1782.99
2021-05-05 9:00,1781.97,1783.39,1778.78,1781.57
2021-05-05 8:00,1778.42,1782.66,1770.51,1781.96
2021-05-05 7:00,1776.96,1780.21,1776.41,1778.42
2021-05-05 6:00,1778.55,1778.81,1776.97,1776.97
2021-05-05 5:00,1775.09,1780.15,1774.67,1778.55
2021-05-05 4:00,1777.83,1777.88,1774.3,1775.1
2021-05-05 3:00,1776.22,1778.63,1775.49,1777.82
2021-05-05 2:00,1778.43,1779.27,1775.57,1776.22
2021-05-05 1:00,1780.75,1780.93,1777.7,1778.43
2021-05-05 0:00,1782.74,1782.98,1780.54,1780.74
2021-05-04 23:00,1781.21,1783.35,1780.68,1782.73
2021-05-04 22:00,1779.38,1782.65,1779.28,1781.21
2021-05-04 21:00,1778.92,1779.86,1778.11,1779.38
2021-05-04 20:00,1778.48,1779.21,1776.8,1778.92
2021-05-04 19:00,1778.69,1779.51,1777.94,1778.48
2021-05-04 18:00,1779.08,1779.22,1777.55,1778.69
2021-05-04 17:00,1779.06,1779.32,1778.58,1779.08
2021-05-04 16:00,1778.17,1780.02,1778.14,1779.06
2021-05-04 15:00,1777.37,1778.67,1776.06,1778.17
2021-05-04 14:00,1778.47,1779.94,1777.29,1777.38
2021-05-04 13:00,1775.98,1780.09,1775.95,1778.47
2021-05-04 12:00,1775.31,1778.53,1771.05,1775.98
2021-05-04 11:00,1794.78,1795.53,1773.99,1775.31
2021-05-04 10:00,1795,1799.12,1789.9,1794.77
2021-05-04 9:00,1788.52,1795.09,1788.51,1795.01
2021-05-04 8:00,1783.93,1789.2,1782.17,1788.52
2021-05-04 7:00,1783.72,1786.75,1780.8,1783.93
2021-05-04 6:00,1782.96,1784.58,1781.71,1783.72
2021-05-04 5:00,1785.83,1786.69,1782.76,1782.96
2021-05-04 4:00,1787.13,1790.56,1785.82,1785.83
2021-05-04 3:00,1786.32,1787.5,1784.65,1787.13
2021-05-04 2:00,1787.17,1787.32,1784.64,1786.31
2021-05-04 1:00,1788.81,1789.05,1783.97,1787.18
2021-05-04 0:00,1789.73,1789.83,1788.54,1788.82
2021-05-03 23:00,1790.46,1790.55,1789.03,1789.82
2021-05-03 22:00,1790.24,1791.56,1789.97,1790.45
2021-05-03 21:00,1791.31,1791.71,1788.98,1790.24
2021-05-03 20:00,1792.54,1793.23,1790.82,1791.31
2021-05-03 19:00,1792.13,1793.17,1791.46,1792.55
2021-05-03 18:00,1793,1793.31,1792.01,1792.09
2021-05-03 17:00,1792.89,1793.22,1792.78,1793.01
2021-05-03 16:00,1791.69,1793.48,1791.69,1792.88
2021-05-03 15:00,1792.28,1793.24,1790.86,1791.69
2021-05-03 14:00,1791.95,1793.98,1791.14,1792.27
2021-05-03 13:00,1792.91,1793.21,1790.69,1791.93
2021-05-03 12:00,1792.84,1794.49,1791.93,1792.91
2021-05-03 11:00,1794.51,1796.12,1790.59,1792.83
2021-05-03 10:00,1792.78,1797.98,1792.56,1794.51
2021-05-03 9:00,1784.71,1793.05,1784.66,1792.78
2021-05-03 8:00,1781.23,1787.06,1779.31,1784.72
2021-05-03 7:00,1778.23,1781.74,1777.58,1781.26
2021-05-03 6:00,1777.75,1782.73,1777.09,1778.22
2021-05-03 5:00,1775.77,1779.01,1775.4,1777.75
2021-05-03 4:00,1776.22,1776.96,1774.64,1775.77
2021-05-03 3:00,1779.91,1781.46,1776.01,1776.22
2021-05-03 2:00,1774.22,1780.15,1772.54,1779.9
2021-05-03 1:00,1774.22,1774.54,1772.43,1774.22
2021-05-03 0:00,1774.86,1775.13,1773.63,1774.21
2021-05-02 23:00,1771.91,1775.73,1771.88,1774.86
2021-05-02 22:00,1771.92,1773.86,1771.74,1771.91
2021-05-02 21:00,1770.92,1772.21,1770.21,1771.92
2021-05-02 20:00,1769.15,1770.97,1767.48,1770.92
2021-05-02 19:00,1768.06,1769.19,1767.63,1769.15
2021-05-02 18:00,1769.04,1769.38,1766,1768.06
2021-04-30 16:00,1768.41,1769.4,1767.18,1769.13
2021-04-30 15:00,1768.47,1769.52,1766.63,1768.41
2021-04-30 14:00,1769.87,1770.35,1767.18,1768.47
2021-04-30 13:00,1767.89,1770.55,1766.4,1769.87
2021-04-30 12:00,1767.07,1768.33,1765.75,1767.89
2021-04-30 11:00,1770.5,1772.27,1766.38,1767.07
2021-04-30 10:00,1768.97,1772.11,1764.32,1770.49
2021-04-30 9:00,1769.76,1771.92,1766.16,1768.97
2021-04-30 8:00,1770.66,1771.17,1765.6,1769.76
2021-04-30 7:00,1769.96,1772.55,1768.75,1770.65
2021-04-30 6:00,1767.32,1770.38,1766.7,1769.96
2021-04-30 5:00,1769.65,1770.2,1767.06,1767.32
2021-04-30 4:00,1769.02,1772.24,1767.89,1769.64
2021-04-30 3:00,1772.03,1772.7,1768.4,1769.02
2021-04-30 2:00,1768.93,1773.35,1768.33,1772.03
2021-04-30 1:00,1768.85,1769.49,1767,1768.93
2021-04-30 0:00,1766.31,1769.4,1766.24,1768.86
2021-04-29 23:00,1767.71,1767.71,1765.5,1766.36
2021-04-29 22:00,1768.75,1769.29,1766.69,1767.71
2021-04-29 21:00,1769.65,1770.31,1766.54,1768.75
2021-04-29 20:00,1773.32,1773.32,1768.55,1769.66
2021-04-29 19:00,1772.34,1773.71,1772.31,1773.32
2021-04-29 18:00,1773.2,1773.25,1770.91,1772.33
2021-04-29 17:00,1772.18,1773.24,1771.95,1773.24
2021-04-29 16:00,1774.66,1774.96,1771.77,1772.18
2021-04-29 15:00,1773.53,1774.9,1772.67,1774.65
2021-04-29 14:00,1768.26,1774.22,1768.16,1773.53
2021-04-29 13:00,1768.69,1769.69,1767.73,1768.26
2021-04-29 12:00,1767.02,1769.32,1766.63,1768.69
2021-04-29 11:00,1768.76,1769.78,1766.17,1767.02
2021-04-29 10:00,1757.56,1770.16,1756.23,1768.76
2021-04-29 9:00,1779.94,1780.41,1757.54,1757.55
2021-04-29 8:00,1776.24,1781.35,1774.91,1779.95
2021-04-29 7:00,1774.34,1777.4,1774.33,1776.24
2021-04-29 6:00,1774.84,1775.49,1772.21,1774.35
2021-04-29 5:00,1777.33,1778,1774.64,1774.84
2021-04-29 4:00,1781.2,1781.47,1775.7,1777.33
2021-04-29 3:00,1778.49,1781.68,1777.9,1781.2
2021-04-29 2:00,1785.13,1785.44,1777.18,1778.51
2021-04-29 1:00,1785.25,1786.04,1783.49,1785.13
2021-04-29 0:00,1784.67,1785.34,1783.74,1785.25
2021-04-28 23:00,1786.72,1787.23,1784.6,1784.65
2021-04-28 22:00,1789.05,1790.02,1786.1,1786.72
2021-04-28 21:00,1784.75,1789.77,1784.13,1789.05
2021-04-28 20:00,1783.91,1785.74,1783.5,1784.74
2021-04-28 19:00,1783.02,1784.03,1782.53,1783.9
2021-04-28 18:00,1781.9,1783.23,1781.31,1783.05
2021-04-28 17:00,1781.68,1782.24,1781.68,1781.89
2021-04-28 16:00,1781.79,1782.63,1781.13,1781.68
2021-04-28 15:00,1781.81,1782.22,1779.19,1781.79
2021-04-28 14:00,1773.06,1782.49,1770.49,1781.83
2021-04-28 13:00,1774.72,1775.15,1772.48,1773.11
2021-04-28 12:00,1774.5,1775.78,1773.92,1774.72
2021-04-28 11:00,1772.19,1775.96,1771.45,1774.5
2021-04-28 10:00,1773.74,1774.91,1771.4,1772.19
2021-04-28 9:00,1769.82,1773.99,1767.01,1773.77
2021-04-28 8:00,1766.73,1769.94,1762.7,1769.84
2021-04-28 7:00,1765.89,1769.08,1765.72,1766.74
2021-04-28 6:00,1766.24,1767.81,1764.46,1765.87
2021-04-28 5:00,1769.77,1770.09,1763.54,1766.24
2021-04-28 4:00,1769.51,1770.65,1768.22,1769.77
2021-04-28 3:00,1768.58,1769.76,1766.26,1769.5
2021-04-28 2:00,1769.58,1770.51,1767.63,1768.59
2021-04-28 1:00,1771.16,1771.91,1768.76,1769.58
2021-04-28 0:00,1771.92,1772.15,1771.11,1771.16
2021-04-27 23:00,1771.61,1772.29,1771.07,1771.92
2021-04-27 22:00,1769.55,1773.17,1769.3,1771.61
2021-04-27 21:00,1771.77,1771.77,1766.48,1769.56
2021-04-27 20:00,1775.56,1775.58,1769.91,1771.79
2021-04-27 19:00,1775.58,1776.35,1775.41,1775.57
2021-04-27 18:00,1776.73,1777.13,1775.49,1775.58
2021-04-27 17:00,1776.6,1776.81,1776.55,1776.76
2021-04-27 16:00,1776.49,1777.13,1775.57,1776.6
2021-04-27 15:00,1776.81,1777.81,1775.52,1776.5
2021-04-27 14:00,1777.27,1777.48,1775.71,1776.8
2021-04-27 13:00,1778.35,1779.95,1776.9,1777.25
2021-04-27 12:00,1778.01,1779.92,1777.84,1778.35
2021-04-27 11:00,1781.28,1781.73,1777.71,1778.01
2021-04-27 10:00,1783.24,1784.66,1779.08,1781.28
2021-04-27 9:00,1783.21,1785.48,1777.96,1783.26
2021-04-27 8:00,1782.73,1785.61,1780.56,1783.2
2021-04-27 7:00,1781.7,1783.19,1779.95,1782.73
2021-04-27 6:00,1781.48,1782.02,1779.47,1781.71
2021-04-27 5:00,1779.37,1781.82,1778.4,1781.48
2021-04-27 4:00,1778.36,1780.29,1776.16,1779.37
2021-04-27 3:00,1780.43,1781.95,1777.91,1778.36
2021-04-27 2:00,1783.15,1783.42,1779.64,1780.43
2021-04-27 1:00,1781.69,1783.23,1780.29,1783.15
2021-04-27 0:00,1779.93,1781.9,1779.59,1781.69
2021-04-26 23:00,1778.13,1780.27,1777.85,1779.95
2021-04-26 22:00,1775.03,1778.22,1774.7,1778.13
2021-04-26 21:00,1781.56,1784.14,1773.82,1775.03
2021-04-26 20:00,1780.09,1782.4,1779.85,1781.5
2021-04-26 19:00,1781.59,1781.83,1780.08,1780.09
2021-04-26 18:00,1781.24,1782.01,1780.79,1781.59
2021-04-26 17:00,1781.39,1781.42,1781.16,1781.25
2021-04-26 16:00,1780.89,1782.58,1780.66,1781.38
2021-04-26 15:00,1779.83,1781.35,1779.82,1780.91
2021-04-26 14:00,1779.74,1780.44,1779.3,1779.83
2021-04-26 13:00,1778.91,1780.82,1778.84,1779.74
2021-04-26 12:00,1778.97,1780.08,1777.94,1778.91
2021-04-26 11:00,1777.87,1779.57,1777.1,1778.97
2021-04-26 10:00,1776.14,1780.28,1772.69,1777.86
2021-04-26 9:00,1776.81,1780.11,1774.37,1776.15
2021-04-26 8:00,1776.54,1778,1768.89,1776.82
2021-04-26 7:00,1779.65,1779.76,1774.97,1776.55
2021-04-26 6:00,1781.17,1782.3,1778.9,1779.64
2021-04-26 5:00,1779.7,1782.24,1778.9,1781.17
2021-04-26 4:00,1778.73,1781.86,1778.51,1779.7
2021-04-26 3:00,1776.16,1779.46,1775.88,1778.73
2021-04-26 2:00,1779.91,1780.2,1775.02,1776.16
2021-04-26 1:00,1780.44,1783.54,1779.92,1779.92
2021-04-26 0:00,1781.2,1781.41,1780.37,1780.44
2021-04-25 23:00,1780.7,1783.05,1779.74,1781.23
2021-04-25 22:00,1780.52,1781.85,1779.23,1780.68
2021-04-25 21:00,1778.47,1781.14,1778.09,1780.52
2021-04-25 20:00,1774.94,1779.22,1774.93,1778.45
2021-04-25 19:00,1774.75,1775.72,1774,1774.93
2021-04-25 18:00,1775.55,1776.29,1774.62,1774.77
2021-04-23 16:00,1776.37,1777.22,1775.98,1777.2
2021-04-23 15:00,1776.73,1776.96,1775.52,1776.36
2021-04-23 14:00,1777.71,1777.98,1776.03,1776.73
2021-04-23 13:00,1777.65,1779.35,1776.92,1777.7
2021-04-23 12:00,1776.32,1778.35,1775.59,1777.64
2021-04-23 11:00,1774.2,1778.03,1773.67,1776.31
2021-04-23 10:00,1781.75,1782.55,1770.04,1774.21
2021-04-23 9:00,1793.57,1796.01,1781.16,1781.75
2021-04-23 8:00,1791.35,1795.18,1790.67,1793.57
2021-04-23 7:00,1787.47,1791.84,1785.34,1791.36
2021-04-23 6:00,1786.4,1788.42,1785.43,1787.44
2021-04-23 5:00,1784.66,1787.3,1784.07,1786.4
2021-04-23 4:00,1783.06,1785.4,1781.96,1784.68
2021-04-23 3:00,1785.32,1786.96,1781.75,1783.06
2021-04-23 2:00,1785.01,1786.82,1782.83,1785.33
2021-04-23 1:00,1785.01,1785.41,1782.86,1785
2021-04-23 0:00,1786.16,1787.13,1784.3,1785.01
2021-04-22 23:00,1787.37,1787.47,1786.04,1786.14
2021-04-22 22:00,1788.82,1788.88,1786.84,1787.37
2021-04-22 21:00,1784.11,1789.72,1783.35,1788.82
2021-04-22 20:00,1783.26,1784.59,1782.98,1784.06
2021-04-22 19:00,1784,1785.7,1783.08,1783.26
2021-04-22 18:00,1780.35,1787.48,1780.35,1784
2021-04-22 17:00,1783.94,1783.99,1783.91,1783.92
2021-04-22 16:00,1783.64,1784.53,1783.13,1783.94
2021-04-22 15:00,1782.54,1784.04,1781.52,1783.64
2021-04-22 14:00,1782.37,1783.01,1778.78,1782.56
2021-04-22 13:00,1781.79,1783.8,1780.51,1782.37
2021-04-22 12:00,1780.75,1781.9,1777.48,1781.79
2021-04-22 11:00,1784.99,1785.66,1779.38,1780.75
2021-04-22 10:00,1786.96,1788.26,1783.42,1785
2021-04-22 9:00,1785.26,1787.97,1779.46,1786.92
2021-04-22 8:00,1785.95,1787.48,1782.34,1785.3
2021-04-22 7:00,1785.06,1789.05,1783.92,1785.97
2021-04-22 6:00,1787.25,1790.03,1783.88,1785.06
2021-04-22 5:00,1789.88,1790.75,1785.77,1787.25
2021-04-22 4:00,1791.35,1792.41,1789.34,1789.88
2021-04-22 3:00,1791.74,1793.76,1791.04,1791.35
2021-04-22 2:00,1791.43,1792.77,1788.26,1791.74
2021-04-22 1:00,1793.45,1794.79,1790.8,1791.43
2021-04-22 0:00,1793.58,1793.68,1790.3,1793.45
2021-04-21 23:00,1793.98,1795.34,1793,1793.52
2021-04-21 22:00,1796.24,1796.24,1793.04,1793.98
2021-04-21 21:00,1794.02,1797.93,1793.26,1796.24
2021-04-21 20:00,1793.7,1794.34,1792.54,1794.01
2021-04-21 19:00,1794.08,1795.19,1793.59,1793.7
2021-04-21 18:00,1794.08,1794.34,1793.75,1794.07
2021-04-21 17:00,1793.79,1794.5,1793.79,1794.07
2021-04-21 16:00,1794.6,1794.69,1793.58,1793.79
2021-04-21 15:00,1793.13,1795.27,1792.44,1794.6
2021-04-21 14:00,1792.1,1793.37,1791.05,1793.13
2021-04-21 13:00,1790.92,1793.43,1790.85,1792.1
2021-04-21 12:00,1793.01,1794.72,1790.06,1790.92
2021-04-21 11:00,1791.25,1794.93,1789.24,1793.01
2021-04-21 10:00,1796.03,1797.7,1789.35,1791.25
2021-04-21 9:00,1786.26,1797.71,1783.4,1796.04
2021-04-21 8:00,1783.04,1787.85,1781.82,1786.26
2021-04-21 7:00,1780.18,1784.25,1780.12,1783.05
2021-04-21 6:00,1779.3,1781.62,1777.83,1780.19
2021-04-21 5:00,1778.63,1779.74,1777.96,1779.3
2021-04-21 4:00,1782.12,1783.99,1778.05,1778.63
2021-04-21 3:00,1788.04,1788.42,1780.8,1782.12
2021-04-21 2:00,1784.85,1788.12,1783.24,1788.03
2021-04-21 1:00,1781.12,1785.73,1780.9,1784.85
2021-04-21 0:00,1782.28,1782.61,1780.4,1781.09
2021-04-20 23:00,1782.72,1784.78,1781.86,1782.13
2021-04-20 22:00,1781.03,1782.78,1779.8,1782.72
2021-04-20 21:00,1777.28,1782.6,1777.17,1781.02
2021-04-20 20:00,1776.95,1780.03,1776.65,1777.25
2021-04-20 19:00,1778.44,1778.55,1776.39,1776.94
2021-04-20 18:00,1778.93,1779.19,1777.74,1778.44
2021-04-20 17:00,1778.75,1778.9,1778.37,1778.9
2021-04-20 16:00,1777.44,1779.36,1777.29,1778.75
2021-04-20 15:00,1777.9,1779.54,1777.36,1777.42
2021-04-20 14:00,1777.66,1778.73,1776.98,1777.9
2021-04-20 13:00,1778.04,1779.78,1777.43,1777.66
2021-04-20 12:00,1778.99,1780.48,1777.28,1778.04
2021-04-20 11:00,1775.38,1779.96,1773.52,1778.98
2021-04-20 10:00,1773.72,1778.4,1773.1,1775.37
2021-04-20 9:00,1769.46,1773.94,1766.14,1773.71
2021-04-20 8:00,1773.31,1773.94,1766.17,1769.46
2021-04-20 7:00,1770.78,1775.71,1770.7,1773.31
2021-04-20 6:00,1770.35,1771.99,1767.44,1770.8
2021-04-20 5:00,1768.31,1770.36,1763.72,1770.35
2021-04-20 4:00,1771.82,1771.98,1765.37,1768.31
2021-04-20 3:00,1770.34,1774.36,1767.35,1771.82
2021-04-20 2:00,1771.44,1772.27,1767.35,1770.34
2021-04-20 1:00,1772.49,1772.74,1769.04,1771.44
2021-04-20 0:00,1773.47,1773.56,1771.4,1772.49
2021-04-19 23:00,1768.66,1775.76,1768.36,1773.3
2021-04-19 22:00,1770.57,1770.61,1765.64,1768.63
2021-04-19 21:00,1768.89,1772.27,1767.64,1770.57
2021-04-19 20:00,1772.14,1772.8,1768.55,1768.89
2021-04-19 19:00,1771.46,1772.6,1770.61,1772.14
2021-04-19 18:00,1770.85,1771.53,1770.43,1771.47
2021-04-19 17:00,1771.43,1771.44,1770.75,1770.88
2021-04-19 16:00,1770.96,1771.56,1770.08,1771.43
2021-04-19 15:00,1771.49,1771.56,1769.84,1770.96
2021-04-19 14:00,1771.61,1771.8,1769.83,1771.49
2021-04-19 13:00,1771.5,1772.1,1769.6,1771.61
2021-04-19 12:00,1772.83,1772.85,1769.07,1771.5
2021-04-19 11:00,1775.63,1776.8,1771.91,1772.83
2021-04-19 10:00,1773.58,1776.03,1770.99,1775.62
2021-04-19 9:00,1776.23,1777,1766.81,1773.59
2021-04-19 8:00,1782.22,1782.34,1775,1776.21
2021-04-19 7:00,1787.36,1788.07,1778.69,1782.22
2021-04-19 6:00,1788.62,1790.14,1786.92,1787.39
2021-04-19 5:00,1787.24,1789.95,1786.42,1788.62
2021-04-19 4:00,1786.84,1788.67,1784.89,1787.24
2021-04-19 3:00,1779.78,1787.29,1777.88,1786.84
2021-04-19 2:00,1777.95,1781.43,1775.43,1779.8
2021-04-19 1:00,1778.05,1779.72,1776.84,1777.96
2021-04-19 0:00,1777.36,1778.32,1776.62,1778.06
2021-04-18 23:00,1779.09,1779.56,1777.25,1777.4
2021-04-18 22:00,1775.32,1779.17,1775.08,1779.09
2021-04-18 21:00,1782.26,1783.26,1773.22,1775.32
2021-04-18 20:00,1776.8,1783.65,1776.36,1782.24
