date,close,ROI,SMA_5,SMA_10,SMA_15,SMA_20,SMA_50,Entry_signal_long_4,Exit_signal_long_4,Entry_signal_short_4,Exit_signal_short_4
2020-11-30 00:00:00,1770.66,-0.0020290149132595747,1775.384000000008,1773.5730000000065,1775.2920000000013,1775.8629999999994,1792.7160000000006,0,0,0,0
2020-11-30 01:00:00,1774.26,-0.004198143387924125,1774.748000000008,1773.8350000000064,1775.6926666666682,1776.283499999999,1793.6122000000007,0,0,0,0
2020-11-30 02:00:00,1781.74,0.0032884734500815416,1774.310000000008,1774.5720000000067,1775.8720000000014,1776.723999999999,1794.6280000000006,0,0,0,1
2020-11-30 03:00:00,1775.9,0.0008679185734574713,1771.7220000000077,1774.2140000000063,1775.5653333333344,1776.866999999999,1795.4958000000006,0,1,0,0
2020-11-30 04:00:00,1774.36,0.003892547581867856,1771.0320000000079,1774.5780000000063,1775.7640000000013,1777.2909999999988,1796.5772000000006,0,0,1,0
2020-11-30 05:00:00,1767.48,-0.0025901911324044398,1771.762000000008,1775.2460000000065,1776.022666666668,1777.9344999999992,1797.6084000000005,0,0,0,0
2020-11-30 06:00:00,1772.07,0.0018487109905021004,1772.9220000000082,1776.1650000000063,1776.7953333333344,1778.869999999999,1798.665600000001,0,0,0,0
2020-11-30 07:00:00,1768.8,-0.0020592964540607768,1774.8340000000085,1776.6530000000064,1777.5286666666682,1779.8114999999993,1799.5440000000006,0,0,0,0
2020-11-30 08:00:00,1772.45,-0.003127091523669745,1776.7060000000085,1777.4870000000064,1778.5820000000012,1781.0629999999992,1800.5374000000006,0,0,0,0
2020-11-30 09:00:00,1778.01,0.002667373454840805,1778.1240000000084,1778.1300000000065,1779.3773333333343,1782.1934999999992,1801.6200000000006,0,0,0,0
2020-11-30 10:00:00,1773.28,-0.004686719464759848,1778.7300000000082,1778.1530000000066,1779.9920000000013,1783.2559999999992,1802.5968000000007,0,0,0,0
2020-11-30 11:00:00,1781.63,0.0019514554370809734,1779.4080000000079,1778.7320000000068,1780.852666666668,1784.9209999999994,1803.652000000001,0,0,0,1
2020-11-30 12:00:00,1778.16,-0.0007754813041571662,1778.4720000000082,1778.8760000000068,1781.4706666666682,1786.2704999999994,1804.606000000001,0,0,1,0
2020-11-30 13:00:00,1779.54,-0.0008422045546422341,1778.268000000008,1779.5200000000063,1782.5153333333344,1788.0079999999994,1805.6356000000005,0,0,0,1
2020-11-30 14:00:00,1781.04,0.002459657674188209,1778.1360000000086,1780.0040000000067,1783.5500000000013,1789.4814999999994,1806.611000000001,0,0,0,0
2020-11-30 15:00:00,1776.67,-0.00015757337010047223,1777.5760000000082,1780.6230000000064,1784.7646666666674,1790.9484999999993,1807.615800000001,0,0,0,0
2020-11-30 16:00:00,1776.95,-0.00010691335516621604,1778.0560000000082,1781.5750000000062,1786.7586666666678,1792.6544999999994,1808.6866000000007,0,0,0,0
2020-11-30 17:00:00,1777.14,-0.000978143550998345,1779.280000000008,1782.9700000000062,1788.870000000001,1794.4529999999993,1809.7660000000005,0,0,0,0
2020-11-30 18:00:00,1778.88,0.0003599064243298145,1780.772000000008,1784.6390000000065,1791.2546666666674,1796.3154999999995,1810.7978000000005,0,0,0,0
2020-11-30 19:00:00,1778.24,-0.00046653588672729285,1781.872000000008,1786.2570000000064,1793.263333333334,1798.0574999999994,1811.753200000001,0,0,0,0
2020-11-30 20:00:00,1779.07,-0.0022433219110858933,1783.670000000008,1788.3590000000065,1795.4060000000006,1799.855,1812.7786000000006,0,0,0,0
2020-11-30 21:00:00,1783.07,-0.0008573349770256701,1785.0940000000082,1791.110000000006,1797.5206666666675,1801.6635,1813.9078000000006,0,0,0,0
2020-11-30 22:00:00,1784.6,0.00012329212387474087,1786.6600000000085,1793.665000000006,1799.5106666666675,1803.2755,1814.9680000000005,0,0,0,0
2020-11-30 23:00:00,1784.38,-0.0015946464640812508,1788.506000000008,1796.496000000006,1801.496666666668,1804.6215,1815.9618000000007,0,0,0,0
2020-12-01 00:00:00,1787.23,0.0005822448899612809,1790.6420000000082,1798.9590000000055,1803.4526666666682,1806.111,1816.9402,0,0,0,0
2020-12-01 01:00:00,1786.19,-0.002629962588642565,1793.0480000000086,1801.274000000006,1805.250000000001,1807.4075,1818.0408,0,0,0,0
2020-12-01 02:00:00,1790.9,-0.0016333766298923802,1797.1260000000082,1803.7340000000065,1807.186666666668,1808.547,1819.1314,0,0,0,0
2020-12-01 03:00:00,1793.83,-0.0006852138647176488,1800.670000000008,1805.9360000000056,1808.8140000000005,1809.5185,1820.0702,0,0,0,0
2020-12-01 04:00:00,1795.06,-0.0023342929871169593,1804.4860000000078,1807.9920000000054,1809.9933333333342,1810.3075,1820.9834000000005,0,0,0,0
2020-12-01 05:00:00,1799.26,-0.0040518548860276615,1807.2760000000085,1809.8580000000054,1811.2673333333341,1811.059,1821.9326000000005,0,0,0,0
2020-12-01 06:00:00,1806.58,-0.0011279317933009516,1809.500000000008,1811.3510000000056,1812.1940000000006,1811.7474999999995,1822.7764000000006,0,0,0,0
2020-12-01 07:00:00,1808.62,-0.0023663612644865273,1810.3420000000085,1812.2170000000056,1812.3540000000007,1812.192,1823.3644000000006,0,0,0,0
2020-12-01 08:00:00,1812.91,0.0021558753130166424,1811.202000000008,1812.8860000000054,1812.468000000001,1813.0135,1823.826,0,0,0,1
2020-12-01 09:00:00,1809.01,-0.0007567472022449451,1811.498000000008,1812.7470000000062,1812.248000000001,1813.6244999999994,1824.1914,0,0,1,0
2020-12-01 10:00:00,1810.38,-0.0002264205125939167,1812.440000000008,1813.2630000000056,1812.3200000000008,1814.6724999999994,1824.6990000000005,0,0,0,0
2020-12-01 11:00:00,1810.79,-0.0011749001610661394,1813.202000000008,1813.5410000000054,1812.496666666668,1815.4494999999995,1825.2474,0,0,0,0
2020-12-01 12:00:00,1812.92,-0.0008101896505161578,1814.0920000000078,1813.3600000000056,1812.8086666666682,1815.926999999999,1825.7840000000006,0,0,0,0
2020-12-01 13:00:00,1814.39,0.0003694065236090616,1814.570000000008,1813.1010000000056,1813.6173333333343,1816.0804999999991,1826.3318,0,0,0,0
2020-12-01 14:00:00,1813.72,-0.0002590687855186236,1813.9960000000078,1812.6230000000055,1814.3333333333344,1816.284499999999,1826.8892,0,0,1,0
2020-12-01 15:00:00,1814.19,-0.0005784359093011783,1814.086000000008,1812.2600000000054,1815.416666666668,1816.927499999999,1827.4364,0,0,0,1
2020-12-01 16:00:00,1815.24,-3.856090695253389e-05,1813.8800000000078,1812.1440000000055,1816.198666666668,1817.5604999999991,1827.9742,0,0,0,0
2020-12-01 17:00:00,1815.31,0.002092165695106951,1812.628000000008,1812.1670000000056,1816.5386666666675,1818.100499999999,1828.47,0,0,0,0
2020-12-01 18:00:00,1811.52,-0.0014607230854881694,1811.632000000008,1813.141000000005,1816.584000000001,1818.8014999999994,1828.987,0,0,0,0
2020-12-01 19:00:00,1814.17,0.000557038540448751,1811.250000000008,1814.5020000000052,1817.0473333333343,1819.7074999999993,1829.5458,0,0,0,1
2020-12-01 20:00:00,1813.16,0.002310694424482396,1810.434000000008,1816.0820000000056,1817.8746666666682,1820.4144999999994,1830.1506,0,0,0,0
2020-12-01 21:00:00,1808.98,-0.000745720393519389,1810.4080000000079,1817.3580000000054,1818.7873333333343,1821.3204999999994,1830.7396,0,0,0,0
2020-12-01 22:00:00,1810.33,0.0003978757853901893,1811.7060000000079,1818.4940000000056,1819.9246666666681,1822.3819999999992,1831.3776000000007,0,0,0,0
2020-12-01 23:00:00,1809.61,-0.0002651801844106849,1814.6500000000078,1819.0600000000054,1821.1913333333343,1823.4114999999988,1831.9462000000005,0,0,0,0
2020-12-02 00:00:00,1810.09,-0.0016215947888341686,1817.7540000000079,1819.9460000000056,1822.526666666668,1824.3674999999992,1832.6284000000005,0,0,0,0
2020-12-02 01:00:00,1813.03,-0.0013440045828353453,1821.730000000008,1821.5950000000053,1823.7413333333343,1825.1954999999994,1833.2206000000006,0,0,0,0
2020-12-02 02:00:00,1815.47,-0.005249171255581997,1824.308000000008,1822.977000000005,1824.9580000000005,1826.0194999999994,1833.7740000000006,0,0,0,0
2020-12-02 03:00:00,1825.05,-4.383249412376333e-05,1825.2820000000079,1824.0340000000056,1825.940666666668,1827.0224999999994,1834.3098,0,0,0,0
2020-12-02 04:00:00,1825.13,-0.00264485210140053,1823.470000000008,1824.4620000000052,1826.332000000001,1827.5739999999994,1834.61,0,0,0,1
2020-12-02 05:00:00,1829.97,0.0022180599369086007,1822.1380000000079,1824.9130000000048,1826.5720000000006,1828.0319999999995,1834.9392,0,0,0,0
2020-12-02 06:00:00,1825.92,0.0030653614159992237,1821.460000000008,1824.7470000000053,1826.350666666668,1828.1984999999993,1835.172,0,1,1,0
2020-12-02 07:00:00,1820.34,0.00239538763979974,1821.646000000008,1825.283000000005,1826.5900000000006,1829.0154999999993,1835.4224,0,0,0,0
2020-12-02 08:00:00,1815.99,-0.0013637838402613678,1822.786000000008,1826.270000000005,1827.6026666666671,1830.0345,1835.8778,0,0,0,0
2020-12-02 09:00:00,1818.47,-0.004439991678437227,1825.454000000008,1827.7630000000045,1828.9420000000007,1831.127,1836.2044,0,0,0,0
2020-12-02 10:00:00,1826.58,-0.00014779538549958282,1827.6880000000078,1828.7890000000045,1829.9966666666671,1832.1779999999994,1836.5,0,0,0,0
2020-12-02 11:00:00,1826.85,0.0004435828349871329,1828.0340000000078,1828.7960000000048,1830.4446666666668,1832.9749999999995,1836.654,0,0,0,0
2020-12-02 12:00:00,1826.04,-0.001798472664855444,1828.920000000008,1829.062000000005,1831.4720000000007,1833.7049999999995,1836.828,0,0,0,0
2020-12-02 13:00:00,1829.33,-0.00016943223803600468,1829.7540000000079,1830.0110000000045,1832.4506666666668,1834.2019999999993,1837.0454,0,0,0,0
2020-12-02 14:00:00,1829.64,0.0007274477522958289,1830.0720000000078,1830.6860000000045,1833.0180000000007,1834.3204999999994,1837.1918,0,0,0,0
2020-12-02 15:00:00,1828.31,-0.001621816434406509,1829.8900000000078,1831.1510000000048,1833.6746666666668,1834.3974999999994,1837.3762,0,0,0,0
2020-12-02 16:00:00,1831.28,0.0005846323645919416,1829.558000000008,1831.6500000000046,1834.6220000000005,1834.7014999999994,1837.589,0,0,0,1
2020-12-02 17:00:00,1830.21,-0.0003877831909641083,1829.204000000008,1832.7480000000046,1835.3000000000006,1835.0274999999995,1837.6732,0,0,0,0
2020-12-02 18:00:00,1830.92,0.0011975523997529436,1830.268000000008,1833.7990000000045,1835.6846666666672,1835.398,1837.801,0,0,0,0
2020-12-02 19:00:00,1828.73,0.0011386965209536635,1831.300000000008,1834.4910000000045,1835.7366666666671,1835.8675,1837.9368,0,0,0,0
2020-12-02 20:00:00,1826.65,-0.001563260107897646,1832.412000000008,1835.5670000000048,1835.9000000000005,1836.5439999999994,1838.1474000000005,0,0,0,0
2020-12-02 21:00:00,1829.51,-0.003279706678724903,1833.742000000008,1837.1540000000045,1836.4160000000006,1837.2654999999993,1838.3710000000005,0,0,0,0
2020-12-02 22:00:00,1835.53,-0.00029955121781188865,1836.2920000000079,1838.348000000005,1836.9686666666669,1837.844,1838.5602000000006,0,0,0,0
2020-12-02 23:00:00,1836.08,0.000975854417785582,1837.3300000000079,1838.3930000000048,1837.1080000000006,1838.0689999999993,1838.6928000000007,0,0,0,0
2020-12-03 00:00:00,1834.29,0.0005400098183603318,1837.6820000000075,1837.955000000005,1837.3900000000006,1838.323,1838.7620000000006,0,0,0,0
2020-12-03 01:00:00,1833.3,-0.004863591458317496,1838.722000000008,1837.6440000000048,1837.9213333333341,1838.5815,1838.8362000000006,0,0,0,0
2020-12-03 02:00:00,1842.26,0.0008366291451171737,1840.566000000008,1837.753000000005,1838.4400000000005,1839.1369999999995,1838.7330000000006,1,0,0,1
2020-12-03 03:00:00,1840.72,0.0015670569799330902,1840.404000000008,1837.3070000000048,1838.361333333334,1839.1544999999994,1838.5268000000005,0,0,0,0
2020-12-03 04:00:00,1837.84,-0.000896987752040057,1839.4560000000079,1836.9970000000046,1838.3153333333335,1839.1624999999995,1838.3472000000006,0,1,1,0
2020-12-03 05:00:00,1839.49,-0.0016444868983782612,1838.2280000000085,1837.244000000005,1838.5366666666669,1839.2084999999993,1838.2022000000006,1,0,0,1
2020-12-03 06:00:00,1842.52,0.0005810638355643327,1836.5660000000084,1837.5210000000045,1838.534666666667,1839.42,1838.0880000000006,0,0,0,0
2020-12-03 07:00:00,1841.45,0.002979335286876772,1834.940000000008,1837.377000000004,1838.6606666666669,1839.279,1838.0266000000006,0,0,0,0
2020-12-03 08:00:00,1835.98,0.002336627176939388,1834.210000000008,1837.340000000004,1838.7380000000005,1839.2415,1838.3362,0,1,1,0
2020-12-03 09:00:00,1831.7,0.00028396989919077237,1834.538000000008,1837.745000000004,1839.0646666666669,1839.5555,1838.9078,0,0,0,0
2020-12-03 10:00:00,1831.18,-0.0017499005118868374,1836.260000000008,1838.691000000004,1839.535333333333,1839.9735,1839.5610000000006,0,0,0,0
2020-12-03 11:00:00,1834.39,-0.0018554793775165113,1838.4760000000078,1839.5190000000039,1840.371333333333,1840.4939999999995,1840.2480000000005,0,0,0,0
2020-12-03 12:00:00,1837.8,9.795278675683859e-05,1839.814000000008,1840.521000000004,1840.725333333333,1840.855,1840.8016000000007,0,0,0,0
2020-12-03 13:00:00,1837.62,-0.0014617102553374786,1840.470000000008,1841.002000000004,1840.9186666666671,1840.8869999999995,1841.2398000000005,0,0,0,0
2020-12-03 14:00:00,1840.31,-0.0010584825160401268,1840.952000000008,1841.3280000000045,1841.2280000000005,1841.1614999999995,1841.764400000001,0,0,0,0
2020-12-03 15:00:00,1842.26,0.0006409281508679142,1841.122000000008,1841.1730000000039,1841.2113333333334,1840.7619999999995,1842.212800000001,1,0,0,1
2020-12-03 16:00:00,1841.08,0.0,1840.5620000000085,1841.3190000000045,1841.1666666666672,1840.3114999999993,1842.616400000001,0,0,1,0
2020-12-03 17:00:00,1841.08,0.0005706428699532308,1841.2280000000085,1841.1810000000048,1841.2020000000007,1839.9714999999994,1843.0726000000006,0,0,0,0
2020-12-03 18:00:00,1840.03,-0.0006137435095266985,1841.5340000000085,1841.1430000000048,1841.0260000000005,1839.6949999999995,1843.526200000001,0,0,0,0
2020-12-03 19:00:00,1841.16,0.0009241842714708961,1841.704000000008,1841.366000000005,1841.2313333333334,1839.5389999999993,1844.005400000001,0,0,0,0
2020-12-03 20:00:00,1839.46,-0.0026837850586366447,1841.224000000008,1841.2560000000049,1840.6420000000005,1839.3134999999993,1844.537200000001,0,0,0,0
2020-12-03 21:00:00,1844.41,0.0009768751933398876,1842.076000000008,1841.4690000000048,1840.2280000000005,1839.2834999999993,1845.139400000001,0,0,0,1
2020-12-03 22:00:00,1842.61,0.0009397679370735099,1841.134000000008,1841.1890000000049,1839.5526666666672,1839.0104999999994,1845.655600000001,0,0,0,0
2020-12-03 23:00:00,1840.88,0.0011529509016947605,1840.752000000008,1840.772000000005,1839.0820000000006,1838.6544999999994,1846.1526000000008,0,0,0,0
2020-12-04 00:00:00,1838.76,-0.00269021326448704,1841.028000000008,1840.995000000005,1838.8173333333334,1838.4404999999995,1846.6802000000007,0,0,1,0
2020-12-04 01:00:00,1843.72,0.002185138881339421,1841.288000000008,1840.351000000005,1838.6766666666672,1838.387999999999,1847.218200000001,0,0,0,1
2020-12-04 02:00:00,1839.7,-0.0005432715814636113,1840.862000000008,1839.3040000000049,1838.3526666666671,1838.164999999999,1847.644800000001,0,0,0,0
2020-12-04 03:00:00,1840.7,-0.000846786012832057,1841.2440000000079,1838.762000000005,1838.3026666666672,1838.0714999999993,1848.1426000000008,0,0,0,0
2020-12-04 04:00:00,1842.26,0.0011956131865265007,1840.7920000000079,1838.2470000000046,1837.955333333334,1837.9849999999994,1848.5978000000007,0,0,0,1
2020-12-04 05:00:00,1840.06,-0.0008308038162674336,1840.962000000008,1837.7120000000045,1837.5780000000007,1837.98,1848.9824000000012,0,0,0,0
2020-12-04 06:00:00,1841.59,-1.0860062662598756e-05,1839.414000000008,1837.3710000000049,1837.4213333333341,1837.954,1849.4968000000013,0,0,0,1
2020-12-04 07:00:00,1841.61,0.0017242879832901625,1837.7460000000078,1837.098000000005,1837.2660000000005,1837.7745,1849.9672000000012,0,0,0,0
2020-12-04 08:00:00,1838.44,-0.0025337608715702013,1836.280000000008,1836.8320000000049,1837.0140000000006,1837.101,1850.5380000000011,0,0,0,0
2020-12-04 09:00:00,1843.11,0.0058887093957387115,1835.702000000008,1836.5370000000048,1837.0493333333334,1836.7764999999995,1851.0982000000013,0,0,0,0
2020-12-04 10:00:00,1832.32,-0.0005072957861721461,1834.4620000000077,1835.886000000005,1836.9860000000006,1836.2079999999994,1851.6248000000005,0,1,1,0
2020-12-04 11:00:00,1833.25,-0.00056152822905986,1835.3280000000077,1836.425000000005,1837.467333333334,1836.1214999999993,1852.4372000000005,0,0,0,0
2020-12-04 12:00:00,1834.28,-0.0006918907139549235,1836.4500000000075,1837.0260000000048,1837.7840000000006,1836.1479999999995,1853.2088000000006,0,0,0,0
2020-12-04 13:00:00,1835.55,-0.0007403737798804544,1837.384000000008,1837.3810000000049,1837.3746666666675,1836.4064999999994,1853.9298000000013,0,0,0,0
2020-12-04 14:00:00,1836.91,0.00014156208314042296,1837.372000000008,1837.723000000005,1837.1346666666675,1837.475499999999,1854.6330000000012,0,0,0,0
2020-12-04 15:00:00,1836.65,-0.0012018315695593307,1837.310000000008,1838.2480000000048,1836.7900000000006,1838.8579999999988,1855.3060000000007,0,0,0,0
2020-12-04 16:00:00,1838.86,-4.8940971750233146e-05,1837.522000000008,1838.5370000000048,1836.3860000000006,1840.2434999999987,1855.9838000000009,0,0,0,1
2020-12-06 17:00:00,1838.95,0.0018850552168629966,1837.602000000008,1838.4510000000048,1836.047333333334,1841.5769999999984,1856.6110000000006,0,0,0,0
2020-12-06 18:00:00,1835.49,-0.0006043776543612768,1837.3780000000077,1837.370000000005,1836.0806666666674,1842.7329999999988,1857.1888000000013,0,0,1,0
2020-12-06 19:00:00,1836.6,-0.0006040126026414239,1838.0740000000076,1837.0160000000049,1837.5100000000007,1843.9439999999988,1857.8282000000013,0,0,0,0
2020-12-06 20:00:00,1837.71,-0.0008427302284613747,1839.1860000000077,1836.530000000005,1839.3740000000007,1845.3064999999988,1858.4206000000008,0,0,0,0
2020-12-06 21:00:00,1839.26,0.0007780915536257371,1839.5520000000079,1835.818000000005,1841.150666666668,1846.557499999999,1858.8828000000005,0,0,0,0
2020-12-06 22:00:00,1837.83,-0.00061991223347857,1839.300000000008,1835.270000000005,1842.902000000001,1847.716499999999,1859.3082000000013,0,0,0,0
2020-12-06 23:00:00,1838.97,-0.0017316628305902304,1837.362000000008,1835.4320000000052,1844.5180000000007,1849.0194999999992,1859.7372000000007,0,0,0,1
2020-12-07 00:00:00,1842.16,0.0014242691107559935,1835.958000000008,1837.2280000000053,1845.9006666666676,1850.2589999999989,1860.161800000001,0,0,0,0
2020-12-07 01:00:00,1839.54,0.0008378672470075178,1833.874000000008,1839.468000000005,1847.3466666666675,1851.3504999999984,1860.5206000000005,0,0,0,0
2020-12-07 02:00:00,1838.0,0.005393460019473385,1832.084000000008,1841.9500000000053,1848.8926666666669,1852.7609999999984,1861.0182000000011,0,0,0,0
2020-12-07 03:00:00,1828.14,-0.0020797510849095424,1831.240000000008,1844.7030000000052,1850.5220000000006,1854.3394999999987,1861.4778000000013,0,0,0,0
2020-12-07 04:00:00,1831.95,0.0001146450915523456,1833.5020000000086,1848.0960000000052,1852.9053333333334,1856.4434999999987,1862.0812000000005,0,0,0,0
2020-12-07 05:00:00,1831.74,0.0006282127620056421,1838.498000000008,1850.8720000000053,1855.0260000000005,1858.2189999999987,1862.5200000000007,0,0,0,0
2020-12-07 06:00:00,1830.59,-0.0017395761759861905,1845.0620000000085,1854.0830000000049,1857.176,1859.994999999999,1863.015200000001,0,0,0,0
2020-12-07 07:00:00,1833.78,-0.003082443121585343,1851.8160000000084,1857.2970000000048,1859.6533333333332,1861.7484999999995,1863.587400000001,0,0,0,0
2020-12-07 08:00:00,1839.45,-0.0094133866112347,1858.1660000000086,1860.1630000000048,1862.0393333333334,1863.3119999999994,1863.7114000000008,0,0,0,0
2020-12-07 09:00:00,1856.93,-0.004092118247736698,1862.690000000008,1862.607000000005,1864.090666666667,1864.5689999999993,1863.8834000000008,0,0,0,0
2020-12-07 10:00:00,1864.56,0.00010727541891064618,1863.2460000000085,1863.2900000000045,1864.792666666667,1864.8954999999994,1863.6004000000007,1,0,0,1
2020-12-07 11:00:00,1864.36,-0.0006271676145653826,1863.1040000000085,1863.2330000000045,1864.9726666666668,1864.7419999999993,1863.1452000000013,0,0,0,0
2020-12-07 12:00:00,1865.53,0.001858147115844311,1862.778000000008,1863.5720000000047,1865.0593333333331,1864.8129999999994,1862.3816000000013,0,0,0,0
2020-12-07 13:00:00,1862.07,0.0012690150614880213,1862.1600000000085,1863.976000000005,1865.0273333333328,1864.7919999999995,1861.7366000000009,0,1,1,0
2020-12-07 14:00:00,1859.71,-0.00222120878826082,1862.5240000000078,1864.791000000005,1865.195333333333,1865.1959999999995,1861.264200000001,0,0,0,0
2020-12-07 15:00:00,1863.85,0.0006012680313303154,1863.3340000000085,1865.5660000000048,1865.445333333333,1865.5329999999994,1860.861000000001,1,0,0,1
2020-12-07 16:00:00,1862.73,0.00015570971413847443,1863.3620000000085,1865.907000000005,1865.288,1865.8124999999993,1860.3770000000006,0,0,0,0
2020-12-07 17:00:00,1862.44,-0.0007779429043559549,1864.3660000000086,1866.2000000000048,1865.4913333333334,1866.323,1859.8102000000006,0,0,0,0
2020-12-07 18:00:00,1863.89,6.975147014642856e-05,1865.7920000000079,1866.4610000000048,1865.6693333333335,1866.7925,1859.2788000000005,0,0,0,0
2020-12-07 19:00:00,1863.76,-0.00012339121991000734,1867.058000000008,1866.531000000005,1866.0866666666668,1867.1145,1858.7922000000005,0,0,0,0
2020-12-07 20:00:00,1863.99,-0.0020131173872306447,1867.798000000008,1866.501000000005,1866.2660000000005,1867.4619999999993,1858.3384000000005,0,0,0,0
2020-12-07 21:00:00,1867.75,-0.0009734858817802561,1868.452000000008,1866.251000000005,1866.6293333333335,1867.7905,1857.8228000000006,0,0,0,0
2020-12-07 22:00:00,1869.57,-0.00034755269433550673,1868.0340000000078,1866.0540000000049,1866.975333333333,1867.93,1857.272600000001,0,0,0,1
2020-12-07 23:00:00,1870.22,0.0014779433026677056,1867.1300000000078,1865.608000000005,1867.1260000000007,1867.9625,1856.6692000000005,0,0,0,0
2020-12-08 00:00:00,1867.46,0.00010710881184206043,1866.0040000000079,1865.601000000005,1867.1333333333341,1867.8434999999995,1855.9664000000007,0,1,0,0
2020-12-08 01:00:00,1867.26,0.0008576053514572912,1865.204000000008,1865.5000000000048,1867.3500000000006,1867.8434999999995,1855.3696000000007,0,0,1,0
2020-12-08 02:00:00,1865.66,0.0003270689793839488,1864.050000000008,1865.7180000000048,1867.5700000000006,1867.7914999999994,1854.6932000000006,0,0,0,0
2020-12-08 03:00:00,1865.05,0.00024670302854778997,1864.0740000000085,1866.446000000005,1867.895333333334,1867.5494999999994,1854.0190000000007,0,0,0,0
2020-12-08 04:00:00,1864.59,0.0006063988494520168,1864.0860000000087,1867.1240000000048,1868.240000000001,1867.323499999999,1853.4340000000007,0,0,0,0
2020-12-08 05:00:00,1863.46,0.0010582920133870302,1865.1980000000085,1867.6980000000049,1868.456666666668,1867.057999999999,1852.8442000000007,0,0,0,0
2020-12-08 06:00:00,1861.49,-0.0022993064562809584,1865.796000000008,1868.4230000000048,1868.7233333333343,1866.894999999999,1852.2962000000007,0,0,0,0
2020-12-08 07:00:00,1865.78,0.0003592281420399246,1867.3860000000086,1869.330000000005,1869.0386666666675,1866.825499999999,1851.9810000000007,0,0,0,0
2020-12-08 08:00:00,1865.11,-0.00269497099163174,1868.8180000000086,1869.8060000000048,1868.708000000001,1866.757499999999,1851.6236000000006,0,0,0,0
2020-12-08 09:00:00,1870.15,0.001982372954003609,1870.162000000008,1870.3170000000048,1868.4026666666675,1866.550999999999,1851.0354000000007,0,0,0,0
2020-12-08 10:00:00,1866.45,-0.001599409448818867,1870.1980000000085,1870.0860000000048,1867.6780000000006,1865.9589999999992,1850.3772000000006,0,0,1,0
2020-12-08 11:00:00,1869.44,-0.0018687197667838216,1871.050000000008,1870.187000000005,1867.261333333334,1865.330999999999,1849.6634000000006,0,0,0,0
2020-12-08 12:00:00,1872.94,0.0005930025696778697,1871.2740000000078,1869.8650000000048,1866.6386666666672,1864.6839999999988,1848.9486000000006,0,0,0,1
2020-12-08 13:00:00,1871.83,0.0008019975084609943,1870.7940000000078,1868.6530000000048,1866.0706666666672,1863.9969999999987,1848.2006000000006,0,0,0,0
2020-12-08 14:00:00,1870.33,-0.0002031314313817312,1870.472000000008,1867.523000000005,1865.347333333334,1862.4044999999987,1847.4736000000007,0,0,0,0
2020-12-08 15:00:00,1870.71,8.018988965874385e-05,1869.974000000008,1866.4180000000047,1864.546000000001,1861.2904999999987,1846.7984000000006,0,0,0,1
2020-12-08 16:00:00,1870.56,1.0692099607689798e-05,1869.324000000008,1865.3670000000045,1863.4246666666675,1859.8939999999989,1846.126,0,0,0,0
2020-12-08 17:00:00,1870.54,0.00017110286490362725,1868.4560000000079,1864.321000000004,1862.4873333333344,1858.455999999999,1845.4542,0,0,0,0
2020-12-08 18:00:00,1870.22,0.0012741990748672551,1866.512000000008,1863.709000000004,1861.731333333334,1856.2379999999991,1844.7844,0,0,0,0
2020-12-08 19:00:00,1867.84,0.00020348494746880164,1864.5740000000085,1862.785000000004,1859.715333333334,1854.3909999999992,1844.1836,0,0,0,0
2020-12-08 20:00:00,1867.46,0.0006644447064119152,1862.8620000000085,1861.832000000004,1858.3960000000006,1852.921499999999,1843.5942,0,0,0,0
2020-12-08 21:00:00,1866.22,0.0029019464537141104,1861.4100000000085,1860.475000000004,1856.7506666666675,1851.5259999999994,1842.9902,0,0,0,0
2020-12-08 22:00:00,1860.82,0.00015586956404889385,1860.1860000000086,1859.503000000004,1855.1226666666669,1850.197499999999,1842.4194,0,0,0,0
2020-12-08 23:00:00,1860.53,0.0006723032571747112,1860.9060000000088,1859.341000000004,1852.813333333334,1848.875999999999,1841.899,0,0,0,0
2020-12-09 00:00:00,1859.28,-0.000494570476292866,1860.9960000000085,1857.286000000004,1850.9966666666671,1847.6429999999993,1841.3869999999995,0,0,0,0
2020-12-09 01:00:00,1860.2,5.376055050820838e-05,1860.8020000000079,1856.1630000000039,1849.6080000000006,1846.6569999999995,1840.8821999999993,0,0,0,0
2020-12-09 02:00:00,1860.1,-0.002317074478926484,1859.540000000008,1854.421000000004,1848.2313333333334,1845.7004999999995,1840.3179999999993,0,0,0,1
2020-12-09 03:00:00,1864.42,0.0018484884308267448,1858.820000000008,1852.591000000004,1846.8680000000006,1844.6059999999993,1839.8561999999995,0,0,0,0
2020-12-09 04:00:00,1860.98,0.0014367893408526733,1857.776000000008,1848.767000000004,1844.8660000000007,1843.3969999999995,1839.2073999999993,0,0,0,0
2020-12-09 05:00:00,1858.31,0.002384175975920888,1853.576000000008,1845.997000000004,1843.1920000000007,1842.3179999999993,1838.6483999999994,0,0,0,0
2020-12-09 06:00:00,1853.89,-0.0014058712631295214,1851.5240000000078,1844.011000000004,1841.9420000000007,1841.1565,1838.1695999999995,0,0,0,0
2020-12-09 07:00:00,1856.5,-0.0014522375215146874,1849.3020000000079,1842.5770000000039,1841.0873333333334,1840.343,1837.8891999999994,0,0,0,0
2020-12-09 08:00:00,1859.2,0.01044576571484468,1846.362000000008,1840.892000000004,1839.8680000000006,1839.19,1837.5761999999993,0,0,0,0
