,date,close,ROI,RSI_14,Entry_signal_long_6,Exit_signal_long_6,Entry_signal_short_6,Exit_signal_short_6,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
956,2020-12-17 23:00,1884.85,0.0008283380000000001,60.41413618,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
957,2020-12-18 0:00,1882.87,-0.001050481,56.30483139,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
958,2020-12-18 1:00,1883.13,0.000138087,56.721123899999995,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
959,2020-12-18 2:00,1880.91,-0.0011788880000000001,52.15231414,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
960,2020-12-18 3:00,1881.6,0.000366844,53.40847702,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
961,2020-12-18 4:00,1879.73,-0.000993835,49.60738365,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
962,2020-12-18 5:00,1879.05,-0.000361754,48.26227272,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
963,2020-12-18 6:00,1883.96,0.002613023,57.27148538,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
964,2020-12-18 7:00,1885.3,0.000711268,59.35179898,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
965,2020-12-18 8:00,1885.43,6.9e-05,59.55751688,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
966,2020-12-18 9:00,1882.1,-0.001766175,52.26131808,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
967,2020-12-18 10:00,1886.05,0.00209872,58.72120136,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
968,2020-12-18 11:00,1884.29,-0.0009331669999999999,55.14083211,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
969,2020-12-18 12:00,1884.2,-4.7799999999999996e-05,54.95630299,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
970,2020-12-18 13:00,1882.2,-0.001061458,50.88135176,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
971,2020-12-18 14:00,1879.13,-0.00163107,45.32561483,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
972,2020-12-18 15:00,1881.15,0.0010749660000000001,49.25205656,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
973,2020-12-18 16:00,1881.35,0.000106318,49.63769839,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
974,2020-12-20 18:00,1883.14,0.000951444,53.07470532,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
975,2020-12-20 19:00,1888.69,0.002947205,61.78337478,0,0,0,0,0,-1,100957.13572581962,0,0.0,0.5306362859705073
976,2020-12-20 20:00,1896.78,0.0042833920000000004,70.40521869,0,0,0,1,0,0,99950.63543131648,-1006,0.0,0.0
977,2020-12-20 21:00,1897.11,0.00017397900000000002,70.69564111,0,0,0,0,0,0,99950.63543131648,0,0.0,0.0
978,2020-12-20 22:00,1895.38,-0.000911913,66.98451043,0,0,0,0,0,0,99950.63543131648,0,0.0,0.0
979,2020-12-20 23:00,1899.95,0.002411126,71.27432597,0,0,0,1,0,0,99950.63543131648,0,0.0,0.0
980,2020-12-21 0:00,1902.76,0.001478986,73.55005454,0,0,0,0,0,0,99950.63543131648,0,0.0,0.0
981,2020-12-21 1:00,1899.68,-0.001618701,67.26024152,0,0,0,0,0,0,99950.63543131648,0,0.0,0.0
