date,close,ROI,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50,Entry_signal_long_3,Exit_signal_long_3
2021-05-10,13359.08,0.0005849630784187099,13280.951937750315,13330.52745925724,13411.381480730204,13501.058651808864,,0,0
2021-05-11,13351.27,0.02689201277070663,13241.887906625474,13324.182450203298,13418.85312083452,13516.003773051902,,0,0
2021-05-12,13001.63,-0.008201904776434787,13187.196859938207,13318.16299469292,13428.507852382307,13533.34417021526,,1,1
2021-05-13,13109.15,-0.021202677195455655,13279.980289907313,13388.503660180237,13489.490402722638,13589.314082869498,,0,0
2021-05-14,13393.12,0.0060249787612176595,13365.395434860964,13450.5822513314,13543.82474596873,13639.857670539968,,0,0
2021-05-17,13312.91,0.007204743949013714,13351.533152291446,13463.351640516155,13565.353995392834,13665.830056912595,,1,0
2021-05-18,13217.68,-0.0015281868512476706,13370.844728437169,13496.783116186414,13601.417423306097,13702.979536587605,,0,0
2021-05-19,13237.91,-0.018984607335507664,13447.427092655747,13558.806030894506,13656.237055206966,13754.06369833367,,0,0
2021-05-20,13494.09,0.006140142889736966,13552.185638983618,13630.116259982175,13715.998063093677,13808.395666579321,,0,0
2021-05-21,13411.74,-0.016860740007697,13581.233458475424,13660.344317755997,13747.6992149642,13841.480473587668,,0,0
2021-05-24,13641.75,-0.0011700333803640328,13665.980187713138,13715.589721701772,13795.693388530515,13886.716312912686,,0,0
2021-05-25,13657.73,-0.0032847445109518425,13678.095281569707,13731.998548746611,13817.685301177731,13912.502240587704,,0,0
2021-05-26,13702.74,0.0032867545038202106,13688.27792235456,13748.502670690305,13840.536058488835,13939.320371175883,,0,0
2021-05-27,13657.85,-0.0020940327373449863,13681.046883531835,13758.672153065927,13860.221209701529,13964.223568141766,,1,0
2021-05-28,13686.51,0.002337675462976252,13692.64532529775,13781.077075969468,13889.13138251603,13996.473417419846,,0,0
2021-06-01,13654.59,-0.0015501846694049304,13695.712987946623,13802.09198174046,13918.077294304036,14029.101145569304,,0,0
2021-06-02,13675.79,0.010799220676320552,13716.274481919932,13834.870199905008,13955.718336347469,14068.523371418703,,0,0
2021-06-03,13529.68,-0.017507372499867446,13736.516722879898,13870.221355439455,13995.708098682822,14109.863726304882,,0,0
2021-06-04,13770.77,-0.0023270489006287365,13839.935084319846,13945.89721220378,14062.283541351799,14170.935697494873,,0,0
2021-06-07,13802.89,-0.0005770820933671539,13874.517626479768,13984.81437047129,14103.928332973484,14213.058402494331,,0,0
2021-06-08,13810.86,-0.0002953324444405769,13910.33143971965,14025.242008353796,14146.933809112552,14256.234023809524,,0,0
2021-06-09,13814.94,-0.010415927967421969,13960.067159579476,14072.88245465464,14194.944353271487,14303.1155,,0,0
2021-06-10,13960.35,-0.0027110434838515385,14032.630739369211,14130.203000133451,14249.230689453127,,,0,0
2021-06-11,13998.3,-0.009194377203040838,14068.771109053814,14167.948111274221,14290.499359375,,,0,0
2021-06-14,14128.2,0.00696986046737047,14104.006663580718,14205.647691557382,14332.242125,,,0,0
2021-06-15,14030.41,0.003389828084225055,14091.909995371077,14222.858289681246,14361.391,,,1,0
2021-06-16,13983.01,-0.012764926951152169,14122.659993056615,14265.624576277078,14408.673999999999,,,0,0
2021-06-17,14163.81,0.008130492157060853,14192.484989584922,14328.427815449762,,,,0,0
2021-06-18,14049.58,-0.0061999415727126425,14206.822484377382,14365.009552216377,,,,0,0
2021-06-21,14137.23,-0.009333292222653557,14285.443726566074,14435.105008264463,,,,0,0
2021-06-22,14270.42,-0.0002676149483265,14359.550589849108,14501.299454545451,,,,0,0
2021-06-23,14274.24,-0.0063845367799993955,14404.115884773668,14552.606000000002,,,,0,0
2021-06-24,14365.96,0.001448570181761255,14469.053827160496,,,,,0,0
2021-06-25,14345.18,-0.012378674531737688,14520.600740740745,,,,,0,0
2021-06-28,14524.98,-0.003278036060455292,14608.311111111114,,,,,0,0
2021-06-29,14572.75,0.0012332701239454735,14649.97666666667,,,,,0,0
2021-06-30,14554.8,-0.00036057568483627284,14688.59,,,,,0,0
2021-07-01,14560.05,-0.011378612852169678,,,,,,0,0
2021-07-02,14727.63,-0.0039719038356973435,,,,,,0,0
2021-07-06,14786.36,-0.001873214118161659,,,,,,0,0
2021-07-07,14814.11,,,,,,,0,0
