,date,close,ROI,EMA_5,EMA_10,EMA_15,EMA_20,EMA_50,Entry_signal_short_5,Exit_signal_short_5,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
926,2020-12-16 17:00:00,1864.38,-0.0002252252252251674,1862.570648045796,1860.6326488625891,1859.4316921667914,1858.291812684875,1851.963386959265,0,0,0,0,100024.17542450204,0,0,0.0
927,2020-12-16 18:00:00,1864.56,9.65468413089976e-05,1863.2337653638642,1861.3467127057556,1860.0727306459423,1858.8887829053626,1852.457371784392,0,0,0,0,100024.17542450204,0,0,0.0
928,2020-12-16 19:00:00,1865.47,0.00048805080018876623,1863.9791769092426,1862.096401304709,1860.7473893151998,1859.5155654858042,1852.967670930102,0,0,0,0,100024.17542450204,0,0,0.0
929,2020-12-16 20:00:00,1864.61,-0.0004610098259421047,1864.1894512728286,1862.553419249307,1861.2302156508,1860.0007497252514,1853.424232854412,0,0,0,0,100024.17542450204,0,0,0.0
930,2020-12-16 21:00:00,1864.16,-0.00024133733059450435,1864.1796341818854,1862.845524840342,1861.5964386944493,1860.3968687990368,1853.8452433307093,0,0,0,0,100024.17542450204,0,0,0.0
931,2020-12-16 22:00:00,1864.16,0.0,1864.1730894545908,1863.084520323916,1861.9168838576434,1860.755262246748,1854.24974359225,0,0,0,0,100024.17542450204,0,0,0.0
932,2020-12-16 23:00:00,1868.4,0.0022744828770062675,1865.582059636394,1864.0509711741129,1862.7272733754376,1861.4833325089621,1854.8046556082404,0,0,0,0,100024.17542450204,0,0,0.0
933,2020-12-17 00:00:00,1869.63,0.0006583172768144241,1866.9313730909296,1865.0653400515466,1863.590114203508,1862.2592056033466,1855.3860416628195,0,0,0,0,100024.17542450204,0,0,0.0
934,2020-12-17 01:00:00,1869.31,-0.0001711568599135349,1867.7242487272863,1865.8370964058115,1864.3050999280692,1862.9307098315994,1855.9320792446688,0,0,0,0,100024.17542450204,0,0,0.0
935,2020-12-17 02:00:00,1874.89,0.002985058658007577,1870.1128324848576,1867.483078877482,1865.628212437061,1864.0696898476376,1856.6755271174275,0,0,0,0,100024.17542450204,0,0,0.0
936,2020-12-17 03:00:00,1879.16,0.0022774669447274127,1873.1285549899053,1869.6061554452126,1867.3196858824285,1865.5068622431008,1857.5572711520385,0,0,0,0,100024.17542450204,0,0,0.0
937,2020-12-17 04:00:00,1878.79,-0.00019689648566389994,1875.015703326604,1871.2759453642648,1868.7534751471246,1866.771922981853,1858.389927185292,0,0,0,0,100024.17542450204,0,0,0.0
938,2020-12-17 05:00:00,1875.09,-0.001969352615247111,1875.0404688844026,1871.9694098434893,1869.5455407537345,1867.5641207931048,1859.0448320015548,0,0,0,0,100024.17542450204,0,0,0.0
939,2020-12-17 06:00:00,1880.18,0.002714536368920939,1876.7536459229352,1873.4622444174,1870.8748481595176,1868.765633098524,1859.8736621191406,0,0,0,0,100024.17542450204,0,0,0.0
940,2020-12-17 07:00:00,1883.06,0.0015317682349562654,1878.8557639486235,1875.207290886964,1872.3979921395776,1870.1270013748547,1860.7829302713315,0,0,0,0,100024.17542450204,0,0,0.0
941,2020-12-17 08:00:00,1887.99,0.002618079084043989,1881.9005092990826,1877.5314198166066,1874.3469931221305,1871.8282393391544,1861.8498741822602,0,0,0,0,100024.17542450204,0,0,0.0
942,2020-12-17 09:00:00,1892.59,0.0024364535829108913,1885.463672866055,1880.2693434863145,1876.6273689818647,1873.8055498782824,1863.055369312367,0,0,0,0,100024.17542450204,0,0,0.0
943,2020-12-17 10:00:00,1891.21,-0.0007291595115687113,1887.379115244037,1882.25855376153,1878.4501978591309,1875.463116556541,1864.1594724765882,0,0,0,0,100024.17542450204,0,0,0.0
944,2020-12-17 11:00:00,1884.53,-0.0035321302235077345,1886.429410162691,1882.6715439867066,1879.2101731267398,1876.3266292654416,1864.9583166931925,0,0,0,0,100024.17542450204,0,0,0.0
945,2020-12-17 12:00:00,1887.51,0.0015812961321921561,1886.7896067751278,1883.5512632618506,1880.2476514858965,1877.3917121925424,1865.8426964307143,0,0,0,0,100024.17542450204,0,0,0.0
946,2020-12-17 13:00:00,1884.4,-0.0016476733898097562,1885.9930711834186,1883.7055790324234,1880.7666950501605,1878.0591681742053,1866.5704338255885,0,0,0,0,100024.17542450204,0,0,0.0
947,2020-12-17 14:00:00,1884.19,-0.00011144130757800852,1885.3920474556128,1883.7936555719825,1881.1946081688905,1878.643056919519,1867.261397204977,0,0,0,0,100024.17542450204,0,0,0.0
948,2020-12-17 15:00:00,1884.26,3.7151242709088095e-05,1885.0146983037412,1883.8784454679856,1881.5777821477786,1879.1780038795648,1867.928009079292,0,0,0,0,100024.17542450204,0,0,0.0
949,2020-12-17 16:00:00,1885.42,0.0006156262936112268,1885.1497988691615,1884.15872811017,1882.0580593793065,1879.7724797005587,1868.6139695075562,0,0,0,0,100024.17542450204,0,0,0.0
950,2020-12-17 17:00:00,1885.54,6.364629631594454e-05,1885.2798659127743,1884.409868453776,1882.4933019568928,1880.3217673481245,1869.27773540922,0,0,0,0,100024.17542450204,0,0,0.0
951,2020-12-17 18:00:00,1883.8,-0.0009228125629793248,1884.7865772751832,1884.2989832803614,1882.6566392122816,1880.6530276006838,1869.8472359814075,0,0,0,0,100024.17542450204,0,0,0.0
952,2020-12-17 19:00:00,1882.46,-0.0007113281664720139,1884.0110515167887,1883.9646226839318,1882.6320593107464,1880.8251202101428,1870.3418541782148,0,0,0,0,100024.17542450204,0,0,0.0
953,2020-12-17 20:00:00,1880.11,-0.0012483664991553847,1882.7107010111927,1883.2637821959445,1882.3168018969034,1880.7570135234625,1870.7249187202453,1,0,0,-1,101024.17542450204,1000,0,0.5318837727579769
954,2020-12-17 21:00:00,1880.14,1.595651318275771e-05,1881.8538006741287,1882.6958217966812,1882.0447016597907,1880.698250330752,1871.0941375939608,0,0,0,-1,101024.17542450204,0,0,0.5318837727579769
955,2020-12-17 22:00:00,1883.29,0.0016754071505311607,1882.3325337827523,1882.8038541972849,1882.2003639523168,1880.9450836325848,1871.5724067079238,0,1,0,0,100022.48403410467,-1001,0,0.0
956,2020-12-17 23:00:00,1884.85,0.0008283376431670322,1883.171689188502,1883.1758807068693,1882.5315684582768,1881.3169804294812,1872.0930966409464,0,0,0,0,100022.48403410467,0,0,0.0
957,2020-12-18 00:00:00,1882.87,-0.0010504814706741028,1883.0711261256681,1883.1202660328927,1882.5738724009925,1881.4648870552453,1872.5157203020856,0,0,0,0,100022.48403410467,0,0,0.0
958,2020-12-18 01:00:00,1883.13,0.0001380870692082592,1883.0907507504453,1883.1220358450946,1882.6433883508685,1881.6234692404605,1872.9319665647488,0,0,0,0,100022.48403410467,0,0,0.0
959,2020-12-18 02:00:00,1880.91,-0.0011788883401571135,1882.3638338336305,1882.7198475096225,1882.4267148070096,1881.555519788988,1873.2448306210333,1,0,0,-1,101022.48403410467,1000,0,0.5316575487397057
960,2020-12-18 03:00:00,1881.6,0.0003668437086303822,1882.1092225557531,1882.5162388715094,1882.3233754561331,1881.5597559995601,1873.572484322169,0,1,0,0,100022.11719039603,-1000,0,0.0
961,2020-12-18 04:00:00,1879.73,-0.0009938350340135127,1881.3161483705026,1882.00964998578,1881.9992035241169,1881.385493523412,1873.8139555252205,1,0,0,-1,101022.11719039603,1000,0,0.5319912966223872
962,2020-12-18 05:00:00,1879.05,-0.0003617540817032472,1880.560765580335,1881.4715318065475,1881.630553083602,1881.163065568801,1874.019290602664,0,0,0,-1,101022.11719039603,0,0,0.5319912966223872
963,2020-12-18 06:00:00,1883.96,0.002613022537984566,1881.693843720224,1881.9239805689926,1881.9217339481518,1881.4294402765345,1874.409122343736,0,1,0,0,100019.86686721133,-1002,0,0.0
964,2020-12-18 07:00:00,1885.3,0.0007112677551539548,1882.8958958134824,1882.5378022837208,1882.3440172046328,1881.7980650121024,1874.836215585158,0,0,0,0,100019.86686721133,0,0,0.0
965,2020-12-18 08:00:00,1885.43,6.895454304367554e-05,1883.7405972089887,1883.0636564139536,1882.729765054054,1882.1439635823785,1875.2516581112304,0,0,0,0,100019.86686721133,0,0,0.0
966,2020-12-18 09:00:00,1882.1,-0.0017661753552240531,1883.1937314726592,1882.8884461568716,1882.6510444222974,1882.139776574533,1875.520220538241,1,0,0,-1,101019.86686721133,1000,0,0.5313213963126295
967,2020-12-18 10:00:00,1886.05,0.002098719515434944,1884.1458209817727,1883.463274128349,1883.0759138695105,1882.5121788055292,1875.9331530661527,0,1,0,0,100017.7681476959,-1002,0,0.0
968,2020-12-18 11:00:00,1884.29,-0.0009331672012936607,1884.1938806545154,1883.613587923195,1883.2276746358216,1882.6814951097647,1876.2608725537552,0,0,0,0,100017.7681476959,0,0,0.0
969,2020-12-18 12:00:00,1884.2,-4.7763348529072935e-05,1884.195920436344,1883.7202083007955,1883.349215306344,1882.826114623121,1876.5722108849807,0,0,0,0,100017.7681476959,0,0,0.0
970,2020-12-18 13:00:00,1882.2,-0.0010614584439019308,1883.530613624229,1883.44380679156,1883.205563393051,1882.7664846590146,1876.7929084973346,1,0,0,-1,101017.7681476959,1000,0,0.531293167569865
971,2020-12-18 14:00:00,1879.13,-0.0016310700244394072,1882.0637424161525,1882.6594782840039,1882.69611796892,1882.4201527867276,1876.8845591444974,0,0,0,-1,101017.7681476959,0,0,0.531293167569865
972,2020-12-18 15:00:00,1881.15,0.0010749655425648095,1881.7591616107688,1882.3850276869118,1882.5028532228048,1882.299185854658,1877.0518313349094,0,0,0,-1,101017.7681476959,0,0,0.531293167569865
973,2020-12-18 16:00:00,1881.35,0.0001063179438107742,1881.6227744071798,1882.1968408347461,1882.3587465699536,1882.2087872018333,1877.2203869688349,0,0,0,-1,101017.7681476959,0,0,0.531293167569865
974,2020-12-20 18:00:00,1883.14,0.0009514444414915336,1882.128516271453,1882.3683243193373,1882.4564032487092,1882.2974741349922,1877.4525286563314,0,1,0,0,100017.26873211838,-1000,0,0.0
975,2020-12-20 19:00:00,1888.69,0.002947205199825831,1884.315677514302,1883.5177198976398,1883.235602842621,1882.906286122136,1877.8932138070638,0,0,0,0,100017.26873211838,0,0,0.0
976,2020-12-20 20:00:00,1896.78,0.004283392192472091,1888.4704516762013,1885.929043552614,1884.9286524872934,1884.2275922057413,1878.6338720891395,0,0,0,0,100017.26873211838,0,0,0.0
977,2020-12-20 21:00:00,1897.11,0.0001739790592476531,1891.350301117468,1887.961944724866,1886.4513209263816,1885.4544881861475,1879.3584261248595,0,0,0,0,100017.26873211838,0,0,0.0
978,2020-12-20 22:00:00,1895.38,-0.0009119133840419512,1892.693534078312,1889.310682047617,1887.5674058105842,1886.3997750255621,1879.9867231395706,0,0,0,0,100017.26873211838,0,0,0.0
979,2020-12-20 23:00:00,1899.95,0.0024111260011183693,1895.112356052208,1891.2451034935045,1889.115230084261,1887.6902726421756,1880.7695967419406,0,0,0,0,100017.26873211838,0,0,0.0
980,2020-12-21 00:00:00,1902.76,0.0014789862891129155,1897.6615707014719,1893.3387210401406,1890.8208263237286,1889.125484771492,1881.6319654971585,0,0,0,0,100017.26873211838,0,0,0.0
981,2020-12-21 01:00:00,1899.68,-0.0016187012550189506,1898.3343804676485,1894.4916808510238,1891.9282230332626,1890.1306766980163,1882.339731556093,0,0,0,0,100017.26873211838,0,0,0.0
982,2020-12-21 02:00:00,1894.36,-0.002800471658384707,1897.0095869784327,1894.4677388781104,1892.2321951541046,1890.5334693934435,1882.8111146323251,0,0,0,0,100017.26873211838,0,0,0.0
983,2020-12-21 03:00:00,1896.63,0.0011982938828944967,1896.8830579856217,1894.8608772639086,1892.7819207598416,1891.1140913559725,1883.353031705568,0,0,0,0,100017.26873211838,0,0,0.0
984,2020-12-21 04:00:00,1886.54,-0.005319962248830912,1893.4353719904145,1893.3479904886526,1892.001680664861,1890.6784636077848,1883.478010854369,1,0,0,-1,101017.26873211838,1000,0,0.5300709234895629
985,2020-12-21 05:00:00,1870.43,-0.008539442577416791,1885.7669146602768,1889.1810831270789,1889.3052205817532,1888.7500385022809,1882.9663241541973,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
986,2020-12-21 06:00:00,1878.69,0.004416096833348425,1883.4079431068512,1887.2736134676104,1887.9783180090344,1887.7919395973026,1882.7986251677585,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
987,2020-12-21 07:00:00,1879.91,0.0006493886697644946,1882.2419620712344,1885.9347746553167,1886.9697782579053,1887.0412786832733,1882.685345749415,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
988,2020-12-21 08:00:00,1882.48,0.0013670867222366212,1882.3213080474893,1885.3066338088959,1886.408555975667,1886.606871189628,1882.677292974928,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
989,2020-12-21 09:00:00,1880.59,-0.0010039947303557284,1881.7442053649927,1884.4490640254605,1885.6812364787088,1886.0338358382348,1882.5954383484604,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
990,2020-12-21 10:00:00,1877.84,-0.0014623070419389483,1880.4428035766625,1883.247416020831,1884.70108191887,1885.253470520308,1882.408950570089,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
991,2020-12-21 11:00:00,1880.46,0.0013952200400459967,1880.448535717775,1882.7406131079529,1884.1709466790112,1884.7969495183731,1882.3325211359686,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
992,2020-12-21 12:00:00,1878.09,-0.0012603299192751605,1879.6623571451835,1881.8950470883249,1883.4108283441349,1884.158192421386,1882.166147758088,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
993,2020-12-21 13:00:00,1877.36,-0.0003886927676522989,1878.8949047634562,1881.0704930722657,1882.6544748011177,1883.5107455241116,1881.9776713754168,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
994,2020-12-21 14:00:00,1878.34,0.0005220096305449393,1878.7099365089707,1880.574039786399,1882.1151654509783,1883.0182935694336,1881.8350175959895,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
995,2020-12-21 15:00:00,1875.99,-0.0012511046988297196,1877.8032910059808,1879.7405780070533,1881.349519769606,1882.3489322771065,1881.6058012196759,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
996,2020-12-21 16:00:00,1876.89,0.0004797466937458417,1877.4988606706534,1879.22229109668,1880.7920797984048,1881.8290339650007,1881.4208678385125,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
997,2020-12-21 17:00:00,1876.97,4.262370197505305e-05,1877.3225737804362,1878.812783624556,1880.3143198236048,1881.3662688254774,1881.246324001708,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
998,2020-12-21 18:00:00,1878.99,0.0010762026031316818,1877.8783825202904,1878.845004783728,1880.148779845654,1881.1399575087653,1881.1578407075235,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
999,2020-12-21 19:00:00,1879.26,0.00014369421870252808,1878.3389216801932,1878.920458459413,1880.0376823649472,1880.9609139365011,1881.0834155817374,0,0,0,-1,101017.26873211838,0,0,0.5300709234895629
1000,2020-12-21 20:00:00,1881.67,0.0012824196758298716,1879.4492811201294,1879.4203751031564,1880.2417220693287,1881.028445942549,1881.1064188922587,0,1,0,0,100019.85017751576,-997,0,0.0
1001,2020-12-21 21:00:00,1883.56,0.0010044269186413324,1880.819520746753,1880.173034175309,1880.6565068106631,1881.2695463289733,1881.2026377592285,0,0,0,0,100019.85017751576,0,0,0.0
1002,2020-12-21 22:00:00,1880.37,-0.001693601478052198,1880.6696804978353,1880.208846143435,1880.6206934593292,1881.1838752500234,1881.1699852980826,1,0,0,-1,101019.85017751576,1000,0,0.5318102288379415
1003,2020-12-21 23:00:00,1880.76,0.000207405989246956,1880.699786998557,1880.3090559355371,1880.6381067769128,1881.1435061785928,1881.1539074432555,0,0,0,-1,101019.85017751576,0,0,0.5318102288379415
1004,2020-12-22 00:00:00,1876.06,-0.0024989897700929964,1879.1531913323715,1879.5365003108936,1880.0658434297989,1880.6593627330124,1880.9541463670494,0,0,0,-1,101019.85017751576,0,0,0.5318102288379415
