,date,close,ROI,BB_Lower,BB_Upper,BB_Middle,Entry_signal_long_3,Exit_signal_long_3,Entry_signal_short_3,Exit_signal_short_3,LONG,SHORT,account_value,cash_flow,shares_long,shares_short
35,2020-08-25,11721.81,0.008226269,10910.454759999999,11471.15724,11190.806,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
36,2020-08-26,11971.94,0.021338855,10953.69989,11558.80811,11256.253999999999,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
37,2020-08-27,11926.16,-0.0038239420000000003,11007.08995,11626.48305,11316.7865,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
38,2020-08-28,11995.85,0.005843457,11042.39465,11700.17535,11371.285,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
39,2020-08-31,12110.7,0.009574144,11065.249179999999,11782.88282,11424.066,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
40,2020-09-01,12292.86,0.015041245,11085.05402,11882.70998,11483.882,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
41,2020-09-02,12420.54,0.010386517,11108.11132,11989.16268,11548.636999999999,0,0,0,0,0,-1,101000.0,0,0.0,0.09194489190958507
42,2020-09-03,11771.37,-0.052265844000000006,11135.86478,12011.83822,11573.8515,0,0,1,0,0,-2,102000.0,1000,0.0,0.1768967709177209
43,2020-09-04,11622.13,-0.012678218,11172.06924,12023.90776,11597.9885,0,0,0,0,0,-2,102000.0,0,0.0,0.1768967709177209
44,2020-09-08,11068.26,-0.047656497,11170.13676,12024.14924,11597.143,0,0,0,1,0,0,100042.06054632223,-1957,0.0,0.0
45,2020-09-09,11395.85,0.029597245,11227.66833,12018.59467,11623.1315,0,0,0,0,0,0,100042.06054632223,0,0.0,0.0
46,2020-09-10,11154.12,-0.021212107999999997,11227.26459,12018.63841,11622.9515,0,0,0,0,0,0,100042.06054632223,0,0.0,0.0
47,2020-09-11,11087.4,-0.005981646,11216.85708,12019.94892,11618.403,0,0,0,0,0,0,100042.06054632223,0,0.0,0.0
48,2020-09-14,11277.76,0.017169039,11228.50988,12019.627120000001,11624.0685,0,0,0,0,0,0,100042.06054632223,0,0.0,0.0
49,2020-09-15,11438.87,0.014285638,11241.34231,12021.824690000001,11631.5835,0,0,0,0,0,0,100042.06054632223,0,0.0,0.0
